Dataset,Method,N_Features,Feature,MeanAbsSHAP,StdAbsSHAP
baseline_male,Boruta,80,GQ_std_cycle_open (Vocal Fold),0.003583804143126176,0.003813069145040053
baseline_male,Boruta,80,tqwt_energy_dec_10 (TQWT),0.0035601851851851853,0.0036705384546934067
baseline_male,Boruta,80,tqwt_energy_dec_12 (TQWT),0.003508974358974359,0.006325920600112647
baseline_male,Boruta,80,tqwt_stdValue_dec_33 (TQWT),0.003495169082125604,0.00336649812897072
baseline_male,Boruta,80,locPctJitter (Baseline),0.003429783950617284,0.0029550172382187823
baseline_male,Boruta,80,tqwt_entropy_log_dec_18 (TQWT),0.0034247685185185184,0.003203886884072662
baseline_male,Boruta,80,tqwt_entropy_shannon_dec_11 (TQWT),0.0033773504273504284,0.003306142282919538
baseline_male,Boruta,80,tqwt_energy_dec_27 (TQWT),0.0033674004192872117,0.004250994335718783
baseline_male,Boruta,80,std_MFCC_7th_coef (MFCC),0.003363425925925927,0.002259448322172989
baseline_male,Boruta,80,meanHarmToNoiseHarmonicity (Baseline),0.003311111111111112,0.002438944125733193
baseline_male,Boruta,80,std_MFCC_4th_coef (MFCC),0.0032358276643990927,0.002723135247725121
baseline_male,Boruta,80,tqwt_kurtosisValue_dec_26 (TQWT),0.003231593038821954,0.004934281513648874
baseline_male,Boruta,80,tqwt_entropy_shannon_dec_13 (TQWT),0.003207854406130267,0.002081603272528975
baseline_male,Boruta,80,std_4th_delta (MFCC),0.0032023391812865485,0.002631887786286821
baseline_male,Boruta,80,tqwt_stdValue_dec_11 (TQWT),0.00315,0.003821374924354079
baseline_male,Boruta,80,std_5th_delta_delta (MFCC),0.003147368421052631,0.0029095852826066786
baseline_male,Boruta,80,meanIntensity (Intensity),0.003146551724137931,0.003600079958730805
baseline_male,Boruta,80,tqwt_kurtosisValue_dec_34 (TQWT),0.003101851851851853,0.00411122135974308
baseline_male,Boruta,80,Ed2_1_coef (Wavelet),0.0030942028985507246,0.004961739089098914
baseline_male,Boruta,80,tqwt_energy_dec_1 (TQWT),0.003062222222222222,0.002321037961175391
baseline_male,Boruta,80,GNE_std (Vocal Fold),0.003017777777777778,0.0029424629289233357
baseline_male,Boruta,80,tqwt_TKEO_mean_dec_6 (TQWT),0.0030150659133709977,0.0031013639898070907
baseline_male,Boruta,80,tqwt_TKEO_mean_dec_5 (TQWT),0.0030048309178743967,0.002968512729010607
baseline_male,Boruta,80,tqwt_entropy_shannon_dec_18 (TQWT),0.0029577777777777775,0.001996636310537439
baseline_male,Boruta,80,tqwt_stdValue_dec_35 (TQWT),0.0029559386973180076,0.006023901215248247
baseline_male,Boruta,80,std_12th_delta (MFCC),0.0029457831325301206,0.002543366050132233
baseline_male,Boruta,80,tqwt_entropy_log_dec_28 (TQWT),0.0029398148148148157,0.0036801305629050205
baseline_male,Boruta,80,tqwt_TKEO_mean_dec_11 (TQWT),0.0029388888888888893,0.0026220638789037705
baseline_male,Boruta,80,ppq5Jitter (Baseline),0.002935374149659864,0.0023878536641951673
baseline_male,Boruta,80,tqwt_TKEO_mean_dec_13 (TQWT),0.002930041152263374,0.003749000252182104
baseline_male,Boruta,80,tqwt_kurtosisValue_dec_28 (TQWT),0.0029177777777777774,0.003201371390323025
baseline_male,Boruta,80,tqwt_entropy_log_dec_26 (TQWT),0.0028961578400830737,0.0035669123431754735
baseline_male,Boruta,80,tqwt_stdValue_dec_14 (TQWT),0.0028888888888888883,0.00198527442787908
baseline_male,Boruta,80,mean_delta_log_energy (MFCC),0.0028755555555555552,0.0016235627354543327
baseline_male,Boruta,80,tqwt_kurtosisValue_dec_27 (TQWT),0.0028201058201058195,0.0031158182989069
baseline_male,Boruta,80,tqwt_stdValue_dec_34 (TQWT),0.0027826086956521732,0.0021606826013506665
baseline_male,Boruta,80,tqwt_kurtosisValue_dec_35 (TQWT),0.0027766203703703703,0.004091663554442413
baseline_male,Boruta,80,tqwt_entropy_shannon_dec_12 (TQWT),0.002775641025641025,0.003879359957298332
baseline_male,Boruta,80,det_TKEO_std_1_coef (Wavelet),0.0027384259259259263,0.004519461168743637
baseline_male,Boruta,80,mean_2nd_delta (MFCC),0.002706018518518519,0.002342285485466467
baseline_male,Boruta,80,locAbsJitter (Baseline),0.002701453790238837,0.0037097260443776266
baseline_male,Boruta,80,det_LT_TKEO_mean_1_coef (Wavelet),0.002692671394799055,0.0038063378479420216
baseline_male,Boruta,80,tqwt_entropy_log_dec_6 (TQWT),0.002662900188323917,0.0023649745072421543
baseline_male,Boruta,80,tqwt_TKEO_std_dec_11 (TQWT),0.0026602564102564093,0.003155636577256778
baseline_male,Boruta,80,std_12th_delta_delta (MFCC),0.002651271753681392,0.003013427155879369
baseline_male,Boruta,80,std_MFCC_8th_coef (MFCC),0.0026268861454046633,0.0019522583629309163
baseline_male,Boruta,80,tqwt_minValue_dec_12 (TQWT),0.002612820512820513,0.0035190680274811816
baseline_male,Boruta,80,tqwt_entropy_shannon_dec_35 (TQWT),0.002607723577235773,0.004105251209750831
baseline_male,Boruta,80,tqwt_TKEO_mean_dec_26 (TQWT),0.0025898148148148148,0.003713571829400834
baseline_male,Boruta,80,tqwt_minValue_dec_13 (TQWT),0.002584362139917695,0.003256531558167558
baseline_male,Boruta,80,f2 (Formant Frequency),0.0025333333333333336,0.00186273051117572
baseline_male,Boruta,80,RPDE (Baseline),0.002524154589371981,0.0030028955746012618
baseline_male,Boruta,80,det_LT_TKEO_std_1_coef (Wavelet),0.002512077294685991,0.0019274671908272388
baseline_male,Boruta,80,tqwt_maxValue_dec_12 (TQWT),0.002489316239316239,0.0027801911494482784
baseline_male,Boruta,80,std_10th_delta (MFCC),0.00245982905982906,0.0025106932632114618
baseline_male,Boruta,80,tqwt_entropy_shannon_dec_16 (TQWT),0.0024396825396825394,0.0019972101013283976
baseline_male,Boruta,80,std_5th_delta (MFCC),0.00242080378250591,0.0021936580270851503
baseline_male,Boruta,80,tqwt_entropy_shannon_dec_7 (TQWT),0.002402777777777777,0.002052470933462239
baseline_male,Boruta,80,tqwt_entropy_log_dec_16 (TQWT),0.0023457854406130274,0.0018402841058321883
baseline_male,Boruta,80,tqwt_maxValue_dec_11 (TQWT),0.00228187134502924,0.0032977091100680673
baseline_male,Boruta,80,tqwt_TKEO_mean_dec_16 (TQWT),0.0022269841269841268,0.0022022623140669005
baseline_male,Boruta,80,tqwt_stdValue_dec_17 (TQWT),0.0021594202898550727,0.0018911201989049906
baseline_male,Boruta,80,tqwt_entropy_shannon_dec_6 (TQWT),0.002055555555555556,0.001921245080652819
baseline_male,Boruta,80,tqwt_entropy_log_dec_9 (TQWT),0.0020338164251207736,0.002498623756835547
baseline_male,Boruta,80,tqwt_TKEO_mean_dec_35 (TQWT),0.002,0.002169869427715256
baseline_male,Boruta,80,ddpJitter (Baseline),0.001998842592592592,0.0021964066620832976
baseline_male,Boruta,80,mean_MFCC_1st_coef (MFCC),0.001946859903381642,0.0014859067657019452
baseline_male,Boruta,80,tqwt_entropy_log_dec_5 (TQWT),0.0019398148148148144,0.0018968521728211795
baseline_male,Boruta,80,tqwt_entropy_log_dec_17 (TQWT),0.0019097222222222215,0.0019444375069251306
baseline_male,Boruta,80,tqwt_TKEO_mean_dec_17 (TQWT),0.0018502415458937192,0.0018127509804901948
baseline_male,Boruta,80,tqwt_TKEO_mean_dec_7 (TQWT),0.0017754629629629628,0.0013025074296305345
baseline_male,Boruta,80,tqwt_stdValue_dec_16 (TQWT),0.0017238095238095237,0.0017141985885470797
baseline_male,Boruta,80,tqwt_stdValue_dec_7 (TQWT),0.0016458333333333333,0.0015493795769766772
baseline_male,Boruta,80,tqwt_entropy_shannon_dec_17 (TQWT),0.0016379310344827583,0.001724284758879944
baseline_male,Boruta,80,tqwt_kurtosisValue_dec_22 (TQWT),0.001606666666666667,0.0026778537863186075
baseline_male,Boruta,80,tqwt_stdValue_dec_28 (TQWT),0.0015400000000000001,0.0018139516036599266
baseline_male,Boruta,80,maxIntensity (Intensity),0.0014734299516908217,0.0011818421937465973
baseline_male,Boruta,80,tqwt_energy_dec_17 (TQWT),0.0014323671497584538,0.001434950877236382
baseline_male,Boruta,80,tqwt_energy_dec_15 (TQWT),0.0014285714285714284,0.0013282871543257365
baseline_male,Boruta,80,tqwt_TKEO_mean_dec_28 (TQWT),0.001395555555555556,0.0011601404768069798
baseline_male,Boruta,80,locDbShimmer (Baseline),0.0013622222222222223,0.0015162714397755702
baseline_male,Boruta,80,tqwt_energy_dec_28 (TQWT),0.0013020833333333333,0.001213586763345675
baseline_male,Boruta,80,rapJitter (Baseline),0.001293333333333333,0.0014487853460671731
baseline_male,Boruta,80,tqwt_TKEO_mean_dec_36 (TQWT),0.0012615740740740742,0.0012744713804554693
baseline_male,Boruta,80,tqwt_energy_dec_16 (TQWT),0.0012190476190476185,0.0013003357319834813
baseline_male,Boruta,80,tqwt_energy_dec_13 (TQWT),0.001207854406130268,0.001192083012223231
baseline_male,Boruta,80,tqwt_stdValue_dec_36 (TQWT),0.0011597222222222226,0.0009788201114819955
baseline_female,Boruta,80,std_delta_delta_log_energy (MFCC),0.022799180327868852,0.01570388959745828
baseline_female,Boruta,80,tqwt_energy_dec_25 (TQWT),0.016305555555555556,0.012446610426582455
baseline_female,Boruta,80,std_delta_log_energy (MFCC),0.015406193078324228,0.012995140335810071
baseline_female,Boruta,80,tqwt_entropy_log_dec_27 (TQWT),0.012968123861566485,0.008414873275285041
baseline_female,Boruta,80,std_6th_delta_delta (MFCC),0.01270537340619308,0.010061036178117303
baseline_female,Boruta,80,mean_MFCC_2nd_coef (MFCC),0.012173952641165756,0.010641305826425184
baseline_female,Boruta,80,std_7th_delta_delta (MFCC),0.011785063752276868,0.007373320310470388
baseline_female,Boruta,80,tqwt_entropy_log_dec_12 (TQWT),0.01142622950819672,0.008835837049679598
baseline_female,Boruta,80,tqwt_stdValue_dec_27 (TQWT),0.011305555555555557,0.005776652057611658
baseline_female,Boruta,80,tqwt_energy_dec_26 (TQWT),0.011177140255009104,0.008839261191142424
baseline_female,Boruta,80,tqwt_medianValue_dec_36 (TQWT),0.010985042735042734,0.005384306326329755
baseline_female,Boruta,80,tqwt_entropy_log_dec_33 (TQWT),0.010590619307832424,0.010185728819229248
baseline_female,Boruta,80,std_6th_delta (MFCC),0.00984653916211293,0.0061785378897875
baseline_female,Boruta,80,std_9th_delta_delta (MFCC),0.009470856102003643,0.007326391529391936
baseline_female,Boruta,80,std_7th_delta (MFCC),0.009127049180327867,0.00656385517817159
baseline_female,Boruta,80,tqwt_kurtosisValue_dec_26 (TQWT),0.009026143790849674,0.006918112994884021
baseline_female,Boruta,80,std_9th_delta (MFCC),0.008320127504553734,0.0073332954657894895
baseline_female,Boruta,80,locAbsJitter (Baseline),0.008240543735224587,0.008183188266530023
baseline_female,Boruta,80,std_11th_delta (MFCC),0.00822435897435897,0.010323302872413566
baseline_female,Boruta,80,tqwt_TKEO_std_dec_12 (TQWT),0.007982695810564665,0.007136151742564603
baseline_female,Boruta,80,tqwt_entropy_log_dec_26 (TQWT),0.007697916666666667,0.006775247265817642
baseline_female,Boruta,80,tqwt_meanValue_dec_5 (TQWT),0.007692307692307689,0.004396646771177192
baseline_female,Boruta,80,tqwt_entropy_log_dec_35 (TQWT),0.0076775956284153,0.008822149490394084
baseline_female,Boruta,80,std_4th_delta_delta (MFCC),0.007468029350104824,0.007300431032834404
baseline_female,Boruta,80,tqwt_skewnessValue_dec_26 (TQWT),0.007416666666666667,0.003943841045915576
baseline_female,Boruta,80,mean_MFCC_5th_coef (MFCC),0.007347222222222222,0.005571192476415924
baseline_female,Boruta,80,tqwt_TKEO_mean_dec_12 (TQWT),0.007240892531876139,0.007119882375850967
baseline_female,Boruta,80,tqwt_energy_dec_27 (TQWT),0.0071504629629629635,0.005049822213896698
baseline_female,Boruta,80,std_8th_delta_delta (MFCC),0.007114298724954461,0.0065539609256024785
baseline_female,Boruta,80,GNE_NSR_SEO (Vocal Fold),0.007094017094017093,0.006406593247931153
baseline_female,Boruta,80,tqwt_TKEO_std_dec_7 (TQWT),0.006909465020576131,0.004716719844217054
baseline_female,Boruta,80,DFA (Baseline),0.006894444444444444,0.0052219831236904385
baseline_female,Boruta,80,tqwt_entropy_log_dec_28 (TQWT),0.006590811965811967,0.004665373974135075
baseline_female,Boruta,80,tqwt_meanValue_dec_36 (TQWT),0.006525681341719076,0.005257540523800594
baseline_female,Boruta,80,tqwt_energy_dec_6 (TQWT),0.006440329218106997,0.0066607794213318534
baseline_female,Boruta,80,b1 (Bandwidth),0.006371527777777775,0.004966345315813459
baseline_female,Boruta,80,tqwt_stdValue_dec_12 (TQWT),0.006323770491803281,0.005150813763506628
baseline_female,Boruta,80,tqwt_stdValue_dec_26 (TQWT),0.005937500000000001,0.005801649007452428
baseline_female,Boruta,80,tqwt_entropy_shannon_dec_12 (TQWT),0.00585200364298725,0.004918749323656055
baseline_female,Boruta,80,locPctJitter (Baseline),0.005767806267806267,0.005827043707701418
baseline_female,Boruta,80,tqwt_entropy_log_dec_13 (TQWT),0.005665509259259261,0.004328684924286226
baseline_female,Boruta,80,tqwt_TKEO_mean_dec_26 (TQWT),0.005597883597883597,0.005168462906739503
baseline_female,Boruta,80,tqwt_minValue_dec_11 (TQWT),0.005588477366255145,0.004855403059274744
baseline_female,Boruta,80,tqwt_kurtosisValue_dec_33 (TQWT),0.005476495726495726,0.003937711661685392
baseline_female,Boruta,80,tqwt_kurtosisValue_dec_36 (TQWT),0.005452083333333333,0.005116644547901255
baseline_female,Boruta,80,tqwt_energy_dec_12 (TQWT),0.005424863387978141,0.006993564201466798
baseline_female,Boruta,80,std_10th_delta_delta (MFCC),0.005410746812386157,0.0041066920017469085
baseline_female,Boruta,80,tqwt_TKEO_mean_dec_13 (TQWT),0.005405555555555557,0.004601180514832325
baseline_female,Boruta,80,tqwt_kurtosisValue_dec_18 (TQWT),0.005337384259259258,0.004390170780649275
baseline_female,Boruta,80,tqwt_energy_dec_7 (TQWT),0.0053119658119658115,0.003943354225788313
baseline_female,Boruta,80,tqwt_kurtosisValue_dec_20 (TQWT),0.005277322404371584,0.004119630991720885
baseline_female,Boruta,80,tqwt_entropy_log_dec_34 (TQWT),0.005221631205673758,0.005550518642006205
baseline_female,Boruta,80,tqwt_TKEO_std_dec_13 (TQWT),0.005221064814814814,0.004860932052451323
baseline_female,Boruta,80,std_MFCC_6th_coef (MFCC),0.0051730769230769235,0.0038501365493384065
baseline_female,Boruta,80,std_8th_delta (MFCC),0.005010928961748634,0.005577831926266644
baseline_female,Boruta,80,tqwt_energy_dec_11 (TQWT),0.005003668763102726,0.005982528349552782
baseline_female,Boruta,80,apq11Shimmer (Baseline),0.004928774928774929,0.004688296299647011
baseline_female,Boruta,80,tqwt_kurtosisValue_dec_23 (TQWT),0.004920138888888887,0.003251111754442459
baseline_female,Boruta,80,tqwt_entropy_log_dec_11 (TQWT),0.004895719489981787,0.00434371533431617
baseline_female,Boruta,80,tqwt_TKEO_std_dec_14 (TQWT),0.004867521367521366,0.0037608293824418102
baseline_female,Boruta,80,tqwt_stdValue_dec_11 (TQWT),0.004799635701275044,0.004566846963838809
baseline_female,Boruta,80,std_11th_delta_delta (MFCC),0.004763205828779597,0.0054251598478634745
baseline_female,Boruta,80,tqwt_stdValue_dec_13 (TQWT),0.004732539682539683,0.0038557901811516267
baseline_female,Boruta,80,mean_2nd_delta (MFCC),0.004673076923076924,0.0047305798273980645
baseline_female,Boruta,80,tqwt_stdValue_dec_33 (TQWT),0.004643162393162395,0.00385306650229677
baseline_female,Boruta,80,tqwt_entropy_shannon_dec_11 (TQWT),0.004551457194899817,0.0038412179387279
baseline_female,Boruta,80,tqwt_minValue_dec_12 (TQWT),0.0044927140255009105,0.004147465351169471
baseline_female,Boruta,80,tqwt_TKEO_std_dec_6 (TQWT),0.004437830687830689,0.0037019354773766134
baseline_female,Boruta,80,tqwt_maxValue_dec_12 (TQWT),0.004420765027322404,0.003468177562921871
baseline_female,Boruta,80,tqwt_maxValue_dec_13 (TQWT),0.004323495370370372,0.0039415492812257934
baseline_female,Boruta,80,GQ_std_cycle_open (Vocal Fold),0.00429100529100529,0.0028347005726991103
baseline_female,Boruta,80,tqwt_kurtosisValue_dec_27 (TQWT),0.004279411764705882,0.004903120649026345
baseline_female,Boruta,80,RPDE (Baseline),0.0041965811965811945,0.002877707469705752
baseline_female,Boruta,80,std_10th_delta (MFCC),0.004192622950819673,0.003662389815287103
baseline_female,Boruta,80,tqwt_entropy_shannon_dec_36 (TQWT),0.004114583333333333,0.00390809855787459
baseline_female,Boruta,80,tqwt_kurtosisValue_dec_17 (TQWT),0.004093749999999999,0.004467814903897192
baseline_female,Boruta,80,tqwt_minValue_dec_13 (TQWT),0.0040920634920634915,0.00324118900941921
baseline_female,Boruta,80,std_4th_delta (MFCC),0.004078616352201257,0.0036854414330132284
baseline_female,Boruta,80,tqwt_TKEO_mean_dec_11 (TQWT),0.004067395264116576,0.003516498978943263
baseline_female,Boruta,80,det_LT_TKEO_std_4_coef (Wavelet),0.003995726495726497,0.002692243998633436
baseline_female,Boruta,80,meanIntensity (Intensity),0.003908730158730159,0.0030566944486456198
baseline_female,Boruta,80,std_MFCC_4th_coef (MFCC),0.003899572649572649,0.002941952116107492
baseline_female,Boruta,80,tqwt_maxValue_dec_11 (TQWT),0.0038852201257861623,0.003047413894527108
baseline_female,Boruta,80,tqwt_energy_dec_13 (TQWT),0.0037815656565656566,0.0028436149757863423
baseline_female,Boruta,80,tqwt_skewnessValue_dec_23 (TQWT),0.00367063492063492,0.003168090589865316
baseline_female,Boruta,80,tqwt_TKEO_std_dec_11 (TQWT),0.003665300546448087,0.0035125018664022307
baseline_female,Boruta,80,tqwt_entropy_log_dec_19 (TQWT),0.0036369047619047618,0.003309266604252756
baseline_female,Boruta,80,tqwt_kurtosisValue_dec_34 (TQWT),0.003604700854700854,0.0033276951213007796
baseline_female,Boruta,80,ppq5Jitter (Baseline),0.003601495726495727,0.003079448218853194
baseline_female,Boruta,80,std_12th_delta (MFCC),0.003596825396825397,0.0037079939329931143
baseline_female,Boruta,80,std_Log_energy (MFCC),0.003592896174863389,0.004032669999813371
baseline_female,Boruta,80,tqwt_kurtosisValue_dec_16 (TQWT),0.003585714285714286,0.0029817907665171113
baseline_female,Boruta,80,minIntensity (Intensity),0.0034930555555555557,0.003037281256213477
baseline_female,Boruta,80,tqwt_meanValue_dec_11 (TQWT),0.003418803418803418,0.0033530524515671895
baseline_female,Boruta,80,rapJitter (Baseline),0.0034102564102564095,0.002423235929923533
baseline_female,Boruta,80,std_5th_delta_delta (MFCC),0.0033286163522012577,0.0024413690057150618
baseline_female,Boruta,80,tqwt_stdValue_dec_6 (TQWT),0.0033227513227513227,0.0031601509128342466
baseline_female,Boruta,80,tqwt_energy_dec_34 (TQWT),0.0032350427350427346,0.0037004968171418136
baseline_female,Boruta,80,tqwt_entropy_shannon_dec_6 (TQWT),0.0032261904761904762,0.002479557692252057
baseline_female,Boruta,80,tqwt_energy_dec_1 (TQWT),0.003202991452991453,0.002693271965233716
baseline_female,Boruta,80,tqwt_kurtosisValue_dec_35 (TQWT),0.003131410256410257,0.003065182530970469
baseline_female,Boruta,80,ddpJitter (Baseline),0.0031164529914529918,0.00239738656032767
baseline_female,Boruta,80,tqwt_entropy_shannon_dec_35 (TQWT),0.0031143790849673205,0.0041640208605995075
baseline_female,Boruta,80,tqwt_entropy_shannon_dec_18 (TQWT),0.0030854700854700853,0.002230210970702317
baseline_female,Boruta,80,std_12th_delta_delta (MFCC),0.003020634920634921,0.0036735613905024282
baseline_female,Boruta,80,tqwt_TKEO_mean_dec_35 (TQWT),0.0029465811965811964,0.002303534768843838
baseline_female,Boruta,80,tqwt_stdValue_dec_19 (TQWT),0.002946428571428571,0.0027858843748182673
baseline_female,Boruta,80,tqwt_entropy_shannon_dec_13 (TQWT),0.0029259259259259264,0.002406801063242389
baseline_female,Boruta,80,tqwt_TKEO_mean_dec_28 (TQWT),0.002912393162393163,0.0024670592233226206
baseline_female,Boruta,80,tqwt_entropy_log_dec_5 (TQWT),0.002848290598290598,0.00225713329682824
baseline_female,Boruta,80,tqwt_TKEO_mean_dec_16 (TQWT),0.0028437500000000012,0.002962613026641595
baseline_female,Boruta,80,std_MFCC_8th_coef (MFCC),0.0028293650793650795,0.00221393300014497
baseline_female,Boruta,80,tqwt_entropy_shannon_dec_16 (TQWT),0.0026909722222222213,0.0020395004670851016
baseline_female,Boruta,80,tqwt_stdValue_dec_28 (TQWT),0.002681623931623932,0.0018458224541002127
baseline_female,Boruta,80,tqwt_stdValue_dec_34 (TQWT),0.002679487179487181,0.0026004729882195972
baseline_female,Boruta,80,tqwt_entropy_shannon_dec_34 (TQWT),0.002663398692810458,0.002437615773249549
baseline_female,Boruta,80,tqwt_entropy_log_dec_16 (TQWT),0.0026199494949494953,0.0022578028299971376
baseline_female,Boruta,80,meanHarmToNoiseHarmonicity (Baseline),0.0026004273504273492,0.0022557190013980494
baseline_female,Boruta,80,std_5th_delta (MFCC),0.0025905349794238686,0.002703491771570292
baseline_female,Boruta,80,tqwt_TKEO_mean_dec_5 (TQWT),0.0025734126984126985,0.0021460014170495575
baseline_female,Boruta,80,tqwt_entropy_shannon_dec_7 (TQWT),0.0025641025641025637,0.0022915603311387533
baseline_female,Boruta,80,tqwt_TKEO_mean_dec_6 (TQWT),0.0025582010582010585,0.002420956418931022
baseline_female,Boruta,80,tqwt_entropy_log_dec_8 (TQWT),0.0025119047619047625,0.0020599751942017934
baseline_female,Boruta,80,tqwt_stdValue_dec_35 (TQWT),0.0024920634920634925,0.0025912551349882894
baseline_female,Boruta,80,tqwt_entropy_shannon_dec_17 (TQWT),0.0024785353535353534,0.0020710866818397376
baseline_female,Boruta,80,GNE_std (Vocal Fold),0.0024465811965811964,0.00328739926568008
baseline_female,Boruta,80,tqwt_TKEO_std_dec_19 (TQWT),0.0024126984126984128,0.0019259164251399783
baseline_female,Boruta,80,tqwt_entropy_log_dec_17 (TQWT),0.002393004115226337,0.002412486016504786
baseline_female,Boruta,80,mean_delta_log_energy (MFCC),0.002378205128205128,0.0019752569520546
baseline_female,Boruta,80,maxIntensity (Intensity),0.0023696581196581204,0.0019134685224381888
baseline_female,Boruta,80,tqwt_stdValue_dec_17 (TQWT),0.0023253968253968255,0.0022201319295049723
baseline_female,Boruta,80,tqwt_TKEO_mean_dec_17 (TQWT),0.002323412698412698,0.0017423289877412803
baseline_female,Boruta,80,std_MFCC_7th_coef (MFCC),0.0023205128205128216,0.0019869286469034178
baseline_female,Boruta,80,tqwt_entropy_shannon_dec_19 (TQWT),0.0023095238095238104,0.0034263275949496658
baseline_female,Boruta,80,locDbShimmer (Baseline),0.002267094017094018,0.002162139750304845
baseline_female,Boruta,80,tqwt_stdValue_dec_14 (TQWT),0.0022542735042735042,0.0016544409515527785
baseline_female,Boruta,80,tqwt_TKEO_mean_dec_19 (TQWT),0.0022261904761904767,0.0017764340996888645
baseline_female,Boruta,80,tqwt_TKEO_mean_dec_7 (TQWT),0.002217948717948718,0.0017822087914349922
baseline_female,Boruta,80,tqwt_kurtosisValue_dec_28 (TQWT),0.0022136752136752143,0.0018615300065521281
baseline_female,Boruta,80,tqwt_energy_dec_16 (TQWT),0.0021701388888888886,0.0022812032781791055
baseline_female,Boruta,80,tqwt_entropy_log_dec_18 (TQWT),0.0020082304526748973,0.0017410723147201033
baseline_female,Boruta,80,tqwt_stdValue_dec_7 (TQWT),0.001995726495726496,0.0014284206454632123
baseline_female,Boruta,80,f2 (Formant Frequency),0.001972222222222221,0.002059784162455447
baseline_female,Boruta,80,tqwt_stdValue_dec_16 (TQWT),0.0019687500000000004,0.001908874462595168
baseline_female,Boruta,80,Ed_1_coef (Wavelet),0.001965811965811966,0.0020281811995073577
baseline_female,Boruta,80,tqwt_entropy_log_dec_6 (TQWT),0.0018902116402116401,0.0017746564861231527
baseline_female,Boruta,80,tqwt_energy_dec_17 (TQWT),0.0018869047619047622,0.0017419081833823734
baseline_female,Boruta,80,tqwt_energy_dec_10 (TQWT),0.0018098290598290597,0.00174175533836175
baseline_female,Boruta,80,tqwt_energy_dec_15 (TQWT),0.0017361111111111108,0.0016573617323148047
baseline_female,Boruta,80,tqwt_stdValue_dec_36 (TQWT),0.0017051282051282056,0.0016149828507354524
baseline_female,Boruta,80,mean_MFCC_1st_coef (MFCC),0.0016410256410256412,0.0013534939349497774
baseline_female,Boruta,80,tqwt_energy_dec_28 (TQWT),0.0016100427350427353,0.0016772242809131148
baseline_female,Boruta,80,tqwt_kurtosisValue_dec_22 (TQWT),0.0016068376068376071,0.0012598742347088006
baseline_female,Boruta,80,det_LT_TKEO_mean_1_coef (Wavelet),0.001525720164609054,0.0024923326860517947
baseline_female,Boruta,80,tqwt_entropy_log_dec_9 (TQWT),0.00151984126984127,0.001427733706057081
baseline_female,Boruta,80,tqwt_TKEO_mean_dec_36 (TQWT),0.001482905982905983,0.00135868478538046
baseline_female,Boruta,80,Ed2_1_coef (Wavelet),0.001470085470085471,0.001416442200129785
baseline_female,Boruta,80,det_TKEO_std_1_coef (Wavelet),0.0014529914529914528,0.0014887498837535523
baseline_female,Boruta,80,det_LT_TKEO_std_1_coef (Wavelet),0.001371794871794872,0.0010690190095604675
baseline_female,Boruta,80,det_TKEO_mean_1_coef (Wavelet),0.0005876068376068376,0.0006123573303076399
baseline,Boruta,90,std_delta_delta_log_energy (MFCC),0.01589021164021164,0.014339187100229888
baseline,Boruta,90,std_7th_delta_delta (MFCC),0.011975088183421516,0.007387030253074413
baseline,Boruta,90,std_6th_delta_delta (MFCC),0.010554673721340387,0.008243021990405804
baseline,Boruta,90,tqwt_entropy_log_dec_27 (TQWT),0.010489197530864197,0.010076308964963206
baseline,Boruta,90,std_delta_log_energy (MFCC),0.010274911816578483,0.0088425690186844
baseline,Boruta,90,tqwt_energy_dec_26 (TQWT),0.009874779541446208,0.007542319282380421
baseline,Boruta,90,std_9th_delta_delta (MFCC),0.009262125220458555,0.007077160662429628
baseline,Boruta,90,std_6th_delta (MFCC),0.008998015873015873,0.006432816015233176
baseline,Boruta,90,tqwt_entropy_log_dec_12 (TQWT),0.008851410934744269,0.008310806430509028
baseline,Boruta,90,tqwt_energy_dec_25 (TQWT),0.00853222222222222,0.008198920374374835
baseline,Boruta,90,b1 (Bandwidth),0.008257080610021788,0.005729240013186146
baseline,Boruta,90,tqwt_entropy_log_dec_33 (TQWT),0.00784347442680776,0.006923202186543037
baseline,Boruta,90,tqwt_energy_dec_27 (TQWT),0.007682343234323435,0.007833387956593623
baseline,Boruta,90,tqwt_medianValue_dec_36 (TQWT),0.007532679738562092,0.005064281915966903
baseline,Boruta,90,mean_MFCC_5th_coef (MFCC),0.007296296296296296,0.00703581061757257
baseline,Boruta,90,std_7th_delta (MFCC),0.007137566137566136,0.0043729676342423
baseline,Boruta,90,tqwt_kurtosisValue_dec_18 (TQWT),0.007030253025302532,0.005961485018628532
baseline,Boruta,90,app_LT_TKEO_std_2_coef (Wavelet),0.0067392290249433115,0.005551957024220062
baseline,Boruta,90,locAbsJitter (Baseline),0.006682421227197346,0.006917697664091325
baseline,Boruta,90,mean_MFCC_2nd_coef (MFCC),0.006490740740740742,0.007355919629341285
baseline,Boruta,90,std_9th_delta (MFCC),0.00646516754850088,0.006166660637297866
baseline,Boruta,90,tqwt_skewnessValue_dec_25 (TQWT),0.006426303854875284,0.005818053348718236
baseline,Boruta,90,tqwt_stdValue_dec_12 (TQWT),0.006399250440917107,0.006678435375857091
baseline,Boruta,90,tqwt_TKEO_mean_dec_12 (TQWT),0.006320326278659613,0.006090368019749823
baseline,Boruta,90,tqwt_TKEO_std_dec_12 (TQWT),0.006128747795414463,0.005769565897428567
