Dataset,Method,N_Features,Classifier,Fold,MCC,F1,Sensitivity,Specificity,Balanced_Accuracy,Accuracy
male,Boruta,90,RandomForest_TUNED,1,0.6063726140217525,0.9333333333333332,0.9545454545454546,0.6,0.7772727272727273,0.8888888888888888
male,Boruta,90,NeuralNetwork,1,0.43822991060110733,0.9130434782608695,0.9545454545454546,0.4,0.6772727272727272,0.8518518518518519
male,Boruta,90,NeuralNetwork_TUNED,1,0.593295878967653,0.9361702127659575,1.0,0.4,0.7,0.8888888888888888
male,Boruta,90,NaiveBayes,1,0.43822991060110733,0.9130434782608695,0.9545454545454546,0.4,0.6772727272727272,0.8518518518518519
male,Boruta,90,LogisticRegression,1,0.43822991060110733,0.9130434782608695,0.9545454545454546,0.4,0.6772727272727272,0.8518518518518519
male,Boruta,90,AdaBoost,1,0.6063726140217525,0.9333333333333332,0.9545454545454546,0.6,0.7772727272727273,0.8888888888888888
male,Boruta,90,AdaBoost_TUNED,1,0.6063726140217525,0.9333333333333332,0.9545454545454546,0.6,0.7772727272727273,0.8888888888888888
male,Boruta,90,SVM_RBF,1,0.41137667560372115,0.9166666666666666,1.0,0.2,0.6,0.8518518518518519
male,Boruta,90,SVM_RBF_TUNED,1,0.41137667560372115,0.9166666666666666,1.0,0.2,0.6,0.8518518518518519
male,Boruta,100,RandomForest,1,0.6063726140217525,0.9333333333333332,0.9545454545454546,0.6,0.7772727272727273,0.8888888888888888
male,Boruta,100,RandomForest_TUNED,1,0.6063726140217525,0.9333333333333332,0.9545454545454546,0.6,0.7772727272727273,0.8888888888888888
male,Boruta,100,NeuralNetwork,1,0.6063726140217525,0.9333333333333332,0.9545454545454546,0.6,0.7772727272727273,0.8888888888888888
male,Boruta,100,NeuralNetwork_TUNED,1,0.41137667560372115,0.9166666666666666,1.0,0.2,0.6,0.8518518518518519
male,Boruta,100,NaiveBayes,1,0.43822991060110733,0.9130434782608695,0.9545454545454546,0.4,0.6772727272727272,0.8518518518518519
male,Boruta,100,LogisticRegression,1,0.43822991060110733,0.9130434782608695,0.9545454545454546,0.4,0.6772727272727272,0.8518518518518519
male,Boruta,100,AdaBoost,1,0.6063726140217525,0.9333333333333332,0.9545454545454546,0.6,0.7772727272727273,0.8888888888888888
male,Boruta,100,AdaBoost_TUNED,1,0.509090909090909,0.9090909090909091,0.9090909090909091,0.6,0.7545454545454545,0.8518518518518519
male,Boruta,100,SVM_RBF,1,0.41137667560372115,0.9166666666666666,1.0,0.2,0.6,0.8518518518518519
male,Boruta,100,SVM_RBF_TUNED,1,0.41137667560372115,0.9166666666666666,1.0,0.2,0.6,0.8518518518518519
male,mRMR,10,RandomForest,2,-0.2820380374088831,0.7142857142857143,0.6818181818181818,0.0,0.3409090909090909,0.5555555555555556
