Dataset,Method,N_Features,Classifier,Fold,MCC,F1,Sensitivity,Specificity,Balanced_Accuracy,Accuracy
baseline_female,mRMR,10,SVM_RBF,4,0.11572751247156893,0.6,0.5,0.625,0.5625,0.5384615384615384
baseline_female,mRMR,10,SVM_RBF_TUNED,4,0.40863470634825333,0.85,0.9444444444444444,0.375,0.6597222222222222,0.7692307692307693
baseline_female,mRMR,20,RandomForest,4,0.3907518403363142,0.7999999999999999,0.7777777777777778,0.625,0.7013888888888888,0.7307692307692307
baseline_female,mRMR,20,RandomForest_TUNED,4,0.4583333333333333,0.8333333333333334,0.8333333333333334,0.625,0.7291666666666667,0.7692307692307693
baseline_female,mRMR,20,NeuralNetwork,4,0.6098241729265264,0.8484848484848485,0.7777777777777778,0.875,0.8263888888888888,0.8076923076923077
baseline_female,mRMR,20,NeuralNetwork_TUNED,4,0.5006939628599933,0.823529411764706,0.7777777777777778,0.75,0.7638888888888888,0.7692307692307693
baseline_female,mRMR,20,NaiveBayes,4,0.3294039229342062,0.7647058823529411,0.7222222222222222,0.625,0.6736111111111112,0.6923076923076923
baseline_female,mRMR,20,LogisticRegression,4,0.40222445448345356,0.6896551724137931,0.5555555555555556,0.875,0.7152777777777778,0.6538461538461539
baseline_female,mRMR,20,AdaBoost,4,0.2724746304565331,0.7272727272727272,0.6666666666666666,0.625,0.6458333333333333,0.6538461538461539
baseline_female,mRMR,20,AdaBoost_TUNED,4,0.4411494016915297,0.7878787878787877,0.7222222222222222,0.75,0.7361111111111112,0.7307692307692307
baseline_female,mRMR,20,SVM_RBF,4,0.5659164584181102,0.8571428571428571,0.8333333333333334,0.75,0.7916666666666667,0.8076923076923077
baseline_female,mRMR,20,SVM_RBF_TUNED,4,0.7319250547113999,0.923076923076923,1.0,0.625,0.8125,0.8846153846153846
baseline_female,mRMR,30,RandomForest,4,0.534717814539874,0.8648648648648649,0.8888888888888888,0.625,0.7569444444444444,0.8076923076923077
