Dataset,Method,N_Features,Classifier,Fold,MCC,F1,Sensitivity,Specificity,Balanced_Accuracy,Accuracy
baseline,mRMR,60,NaiveBayes,1,0.5729469132063221,0.8571428571428572,0.7894736842105263,0.8461538461538461,0.8178137651821862,0.803921568627451
baseline,mRMR,60,LogisticRegression,1,0.4798886566027475,0.8285714285714286,0.7631578947368421,0.7692307692307693,0.7661943319838057,0.7647058823529411
baseline,mRMR,60,AdaBoost,1,0.44539933408304444,0.8333333333333333,0.7894736842105263,0.6923076923076923,0.7408906882591093,0.7647058823529411
baseline,mRMR,60,AdaBoost_TUNED,1,0.47721735962610745,0.8493150684931505,0.8157894736842105,0.6923076923076923,0.7540485829959513,0.7843137254901961
baseline,mRMR,60,SVM_RBF,1,0.412370327615048,0.8809523809523809,0.9736842105263158,0.3076923076923077,0.6406882591093117,0.803921568627451
baseline,mRMR,60,SVM_RBF_TUNED,1,0.2610689843893829,0.8571428571428571,0.9473684210526315,0.23076923076923078,0.5890688259109311,0.7647058823529411
baseline,mRMR,70,RandomForest,1,0.6098881559376576,0.8918918918918918,0.868421052631579,0.7692307692307693,0.8188259109311742,0.8431372549019608
baseline,mRMR,70,RandomForest_TUNED,1,0.5741818430561134,0.8767123287671234,0.8421052631578947,0.7692307692307693,0.8056680161943319,0.8235294117647058
baseline,mRMR,70,NeuralNetwork,1,0.504394630150693,0.8860759493670887,0.9210526315789473,0.5384615384615384,0.7297570850202428,0.8235294117647058
baseline,mRMR,70,NeuralNetwork_TUNED,1,0.5553948742635308,0.9,0.9473684210526315,0.5384615384615384,0.742914979757085,0.8431372549019608
baseline,mRMR,70,NaiveBayes,1,0.6036581323223685,0.8732394366197183,0.8157894736842105,0.8461538461538461,0.8309716599190283,0.8235294117647058
baseline,mRMR,70,LogisticRegression,1,0.38025287619610154,0.8219178082191781,0.7894736842105263,0.6153846153846154,0.7024291497975709,0.7450980392156863
baseline,mRMR,70,AdaBoost,1,0.4467659691368385,0.8533333333333334,0.8421052631578947,0.6153846153846154,0.728744939271255,0.7843137254901961
baseline,mRMR,70,AdaBoost_TUNED,1,0.47721735962610745,0.8493150684931505,0.8157894736842105,0.6923076923076923,0.7540485829959513,0.7843137254901961
baseline,mRMR,70,SVM_RBF,1,0.34500484066310094,0.8674698795180723,0.9473684210526315,0.3076923076923077,0.6275303643724697,0.7843137254901961
baseline,mRMR,70,SVM_RBF_TUNED,1,0.34500484066310094,0.8674698795180723,0.9473684210526315,0.3076923076923077,0.6275303643724697,0.7843137254901961
baseline,mRMR,80,RandomForest,1,0.6711463264861193,0.904109589041096,0.868421052631579,0.8461538461538461,0.8572874493927125,0.8627450980392157
baseline,mRMR,80,RandomForest_TUNED,1,0.6362847629757777,0.8888888888888888,0.8421052631578947,0.8461538461538461,0.8441295546558705,0.8431372549019608
baseline,mRMR,80,NeuralNetwork,1,0.5553948742635308,0.9,0.9473684210526315,0.5384615384615384,0.742914979757085,0.8431372549019608
baseline,mRMR,80,NeuralNetwork_TUNED,1,0.36629775046030444,0.8641975308641974,0.9210526315789473,0.38461538461538464,0.652834008097166,0.7843137254901961
baseline,mRMR,80,NaiveBayes,1,0.5729469132063221,0.8571428571428572,0.7894736842105263,0.8461538461538461,0.8178137651821862,0.803921568627451
baseline,mRMR,80,LogisticRegression,1,0.5111443592620367,0.8648648648648649,0.8421052631578947,0.6923076923076923,0.7672064777327935,0.803921568627451
baseline,mRMR,80,AdaBoost,1,0.6362847629757777,0.8888888888888888,0.8421052631578947,0.8461538461538461,0.8441295546558705,0.8431372549019608
baseline,mRMR,80,AdaBoost_TUNED,1,0.6978066483726462,0.9014084507042254,0.8421052631578947,0.9230769230769231,0.8825910931174089,0.8627450980392157
baseline,mRMR,80,SVM_RBF,1,0.34500484066310094,0.8674698795180723,0.9473684210526315,0.3076923076923077,0.6275303643724697,0.7843137254901961
baseline,mRMR,80,SVM_RBF_TUNED,1,0.23620866709956997,0.8604651162790697,0.9736842105263158,0.15384615384615385,0.5637651821862348,0.7647058823529411
baseline,mRMR,90,RandomForest,1,0.6362847629757777,0.8888888888888888,0.8421052631578947,0.8461538461538461,0.8441295546558705,0.8431372549019608
baseline,mRMR,90,RandomForest_TUNED,1,0.5408420485294111,0.861111111111111,0.8157894736842105,0.7692307692307693,0.7925101214574899,0.803921568627451
baseline,mRMR,90,NeuralNetwork,1,0.7310389133021057,0.9367088607594938,0.9736842105263158,0.6923076923076923,0.832995951417004,0.9019607843137255
baseline,mRMR,90,NeuralNetwork_TUNED,1,0.5870445344129555,0.8947368421052632,0.8947368421052632,0.6923076923076923,0.7935222672064777,0.8431372549019608
baseline,mRMR,90,NaiveBayes,1,0.6036581323223685,0.8732394366197183,0.8157894736842105,0.8461538461538461,0.8309716599190283,0.8235294117647058
baseline,mRMR,90,LogisticRegression,1,0.47721735962610745,0.8493150684931505,0.8157894736842105,0.6923076923076923,0.7540485829959513,0.7843137254901961
baseline,mRMR,90,AdaBoost,1,0.5095096162720908,0.8450704225352113,0.7894736842105263,0.7692307692307693,0.7793522267206479,0.7843137254901961
baseline,mRMR,90,AdaBoost_TUNED,1,0.6362847629757777,0.8888888888888888,0.8421052631578947,0.8461538461538461,0.8441295546558705,0.8431372549019608
baseline,mRMR,90,SVM_RBF,1,0.2896940736209102,0.8536585365853658,0.9210526315789473,0.3076923076923077,0.6143724696356275,0.7647058823529411
baseline,mRMR,90,SVM_RBF_TUNED,1,0.04499212706658476,0.8372093023255814,0.9473684210526315,0.07692307692307693,0.5121457489878543,0.7254901960784313
baseline,mRMR,100,RandomForest,1,0.4467659691368385,0.8533333333333334,0.8421052631578947,0.6153846153846154,0.728744939271255,0.7843137254901961
baseline,mRMR,100,RandomForest_TUNED,1,0.5111443592620367,0.8648648648648649,0.8421052631578947,0.6923076923076923,0.7672064777327935,0.803921568627451
baseline,mRMR,100,NeuralNetwork,1,0.5684026070835869,0.8974358974358975,0.9210526315789473,0.6153846153846154,0.7682186234817814,0.8431372549019608
baseline,mRMR,100,NeuralNetwork_TUNED,1,0.5240999759609252,0.8831168831168831,0.8947368421052632,0.6153846153846154,0.7550607287449393,0.8235294117647058
baseline,mRMR,100,NaiveBayes,1,0.5729469132063221,0.8571428571428572,0.7894736842105263,0.8461538461538461,0.8178137651821862,0.803921568627451
baseline,mRMR,100,LogisticRegression,1,0.48380566801619435,0.868421052631579,0.868421052631579,0.6153846153846154,0.7419028340080972,0.803921568627451
baseline,mRMR,100,AdaBoost,1,0.5095096162720908,0.8450704225352113,0.7894736842105263,0.7692307692307693,0.7793522267206479,0.7843137254901961
baseline,mRMR,100,AdaBoost_TUNED,1,0.47721735962610745,0.8493150684931505,0.8157894736842105,0.6923076923076923,0.7540485829959513,0.7843137254901961
baseline,mRMR,100,SVM_RBF,1,0.16406940580098942,0.8470588235294116,0.9473684210526315,0.15384615384615385,0.5506072874493927,0.7450980392156863
baseline,mRMR,100,SVM_RBF_TUNED,1,0.2896940736209102,0.8536585365853658,0.9210526315789473,0.3076923076923077,0.6143724696356275,0.7647058823529411
baseline,Boruta,10,RandomForest,1,0.554929649401115,0.8181818181818182,0.7105263157894737,0.9230769230769231,0.8168016194331984,0.7647058823529411
baseline,Boruta,10,RandomForest_TUNED,1,0.4645098023740963,0.7878787878787878,0.6842105263157895,0.8461538461538461,0.7651821862348178,0.7254901960784313
baseline,Boruta,10,NeuralNetwork,1,0.554929649401115,0.8181818181818182,0.7105263157894737,0.9230769230769231,0.8168016194331984,0.7647058823529411
baseline,Boruta,10,NeuralNetwork_TUNED,1,0.5162484236619882,0.8235294117647058,0.7368421052631579,0.8461538461538461,0.791497975708502,0.7647058823529411
baseline,Boruta,10,NaiveBayes,1,0.3979414932394492,0.6779661016949152,0.5263157894736842,0.9230769230769231,0.7246963562753037,0.6274509803921569
baseline,Boruta,10,LogisticRegression,1,0.4613064531574389,0.7419354838709677,0.6052631578947368,0.9230769230769231,0.76417004048583,0.6862745098039216
baseline,Boruta,10,AdaBoost,1,0.5064793509296248,0.78125,0.6578947368421053,0.9230769230769231,0.7904858299595142,0.7254901960784313
baseline,Boruta,10,AdaBoost_TUNED,1,0.554929649401115,0.8181818181818182,0.7105263157894737,0.9230769230769231,0.8168016194331984,0.7647058823529411
baseline,Boruta,10,SVM_RBF,1,0.4164777937957891,0.7499999999999999,0.631578947368421,0.8461538461538461,0.7388663967611335,0.6862745098039216
baseline,Boruta,10,SVM_RBF_TUNED,1,0.5553948742635308,0.9,0.9473684210526315,0.5384615384615384,0.742914979757085,0.8431372549019608
baseline,Boruta,20,RandomForest,1,0.39900120246051385,0.7761194029850746,0.6842105263157895,0.7692307692307693,0.7267206477732794,0.7058823529411765
baseline,Boruta,20,RandomForest_TUNED,1,0.4248294319718444,0.7941176470588235,0.7105263157894737,0.7692307692307693,0.7398785425101215,0.7254901960784313
baseline,Boruta,20,NeuralNetwork,1,0.4798886566027475,0.8285714285714286,0.7631578947368421,0.7692307692307693,0.7661943319838057,0.7647058823529411
baseline,Boruta,20,NeuralNetwork_TUNED,1,0.4400969610582463,0.7692307692307692,0.6578947368421053,0.8461538461538461,0.7520242914979758,0.7058823529411765
baseline,Boruta,20,NaiveBayes,1,0.39353622040873293,0.7301587301587301,0.6052631578947368,0.8461538461538461,0.7257085020242915,0.6666666666666666
baseline,Boruta,20,LogisticRegression,1,0.4400969610582463,0.7692307692307692,0.6578947368421053,0.8461538461538461,0.7520242914979758,0.7058823529411765
baseline,Boruta,20,AdaBoost,1,0.4645098023740963,0.7878787878787878,0.6842105263157895,0.8461538461538461,0.7651821862348178,0.7254901960784313
baseline,Boruta,20,AdaBoost_TUNED,1,0.4898452262350058,0.8059701492537312,0.7105263157894737,0.8461538461538461,0.7783400809716599,0.7450980392156863
baseline,Boruta,20,SVM_RBF,1,0.3499566196366778,0.7384615384615385,0.631578947368421,0.7692307692307693,0.7004048582995952,0.6666666666666666
baseline,Boruta,20,SVM_RBF_TUNED,1,0.24258129169556586,0.8395061728395061,0.8947368421052632,0.3076923076923077,0.6012145748987854,0.7450980392156863
baseline,Boruta,30,RandomForest,1,0.5162484236619882,0.8235294117647058,0.7368421052631579,0.8461538461538461,0.791497975708502,0.7647058823529411
baseline,Boruta,30,RandomForest_TUNED,1,0.5162484236619882,0.8235294117647058,0.7368421052631579,0.8461538461538461,0.791497975708502,0.7647058823529411
baseline,Boruta,30,NeuralNetwork,1,0.4467659691368385,0.8533333333333334,0.8421052631578947,0.6153846153846154,0.728744939271255,0.7843137254901961
baseline,Boruta,30,NeuralNetwork_TUNED,1,0.5240999759609252,0.8831168831168831,0.8947368421052632,0.6153846153846154,0.7550607287449393,0.8235294117647058
baseline,Boruta,30,NaiveBayes,1,0.48353777754256866,0.7619047619047619,0.631578947368421,0.9230769230769231,0.7773279352226721,0.7058823529411765
baseline,Boruta,30,LogisticRegression,1,0.32121258417153553,0.7887323943661972,0.7368421052631579,0.6153846153846154,0.6761133603238867,0.7058823529411765
baseline,Boruta,30,AdaBoost,1,0.5302373024798148,0.7999999999999999,0.6842105263157895,0.9230769230769231,0.8036437246963564,0.7450980392156863
baseline,Boruta,30,AdaBoost_TUNED,1,0.4645098023740963,0.7878787878787878,0.6842105263157895,0.8461538461538461,0.7651821862348178,0.7254901960784313
baseline,Boruta,30,SVM_RBF,1,0.2777503469992803,0.8354430379746836,0.868421052631579,0.38461538461538464,0.6265182186234818,0.7450980392156863
baseline,Boruta,30,SVM_RBF_TUNED,1,0.04499212706658476,0.8372093023255814,0.9473684210526315,0.07692307692307693,0.5121457489878543,0.7254901960784313
baseline,Boruta,40,RandomForest,1,0.4798886566027475,0.8285714285714286,0.7631578947368421,0.7692307692307693,0.7661943319838057,0.7647058823529411
baseline,Boruta,40,RandomForest_TUNED,1,0.4798886566027475,0.8285714285714286,0.7631578947368421,0.7692307692307693,0.7661943319838057,0.7647058823529411
baseline,Boruta,40,NeuralNetwork,1,0.39107248857498667,0.860759493670886,0.8947368421052632,0.46153846153846156,0.6781376518218624,0.7843137254901961
baseline,Boruta,40,NeuralNetwork_TUNED,1,0.5475848382783375,0.88,0.868421052631579,0.6923076923076923,0.7803643724696356,0.8235294117647058
baseline,Boruta,40,NaiveBayes,1,0.5302373024798148,0.7999999999999999,0.6842105263157895,0.9230769230769231,0.8036437246963564,0.7450980392156863
baseline,Boruta,40,LogisticRegression,1,0.34995661963667773,0.8055555555555555,0.7631578947368421,0.6153846153846154,0.6892712550607287,0.7254901960784313
baseline,Boruta,40,AdaBoost,1,0.5729469132063221,0.8571428571428572,0.7894736842105263,0.8461538461538461,0.8178137651821862,0.803921568627451
baseline,Boruta,40,AdaBoost_TUNED,1,0.47721735962610745,0.8493150684931505,0.8157894736842105,0.6923076923076923,0.7540485829959513,0.7843137254901961
baseline,Boruta,40,SVM_RBF,1,0.39107248857498667,0.860759493670886,0.8947368421052632,0.46153846153846156,0.6781376518218624,0.7843137254901961
baseline,Boruta,40,SVM_RBF_TUNED,1,0.43737346348253053,0.875,0.9210526315789473,0.46153846153846156,0.6912955465587045,0.803921568627451
baseline,Boruta,50,RandomForest,1,0.5438851189301883,0.8405797101449276,0.7631578947368421,0.8461538461538461,0.8046558704453441,0.7843137254901961
baseline,Boruta,50,RandomForest_TUNED,1,0.5438851189301883,0.8405797101449276,0.7631578947368421,0.8461538461538461,0.8046558704453441,0.7843137254901961
baseline,Boruta,50,NeuralNetwork,1,0.3193520527015302,0.8500000000000001,0.8947368421052632,0.38461538461538464,0.6396761133603239,0.7647058823529411
baseline,Boruta,50,NeuralNetwork_TUNED,1,0.43737346348253053,0.875,0.9210526315789473,0.46153846153846156,0.6912955465587045,0.803921568627451
baseline,Boruta,50,NaiveBayes,1,0.5064793509296248,0.78125,0.6578947368421053,0.9230769230769231,0.7904858299595142,0.7254901960784313
baseline,Boruta,50,LogisticRegression,1,0.34995661963667773,0.8055555555555555,0.7631578947368421,0.6153846153846154,0.6892712550607287,0.7254901960784313
baseline,Boruta,50,AdaBoost,1,0.4798886566027475,0.8285714285714286,0.7631578947368421,0.7692307692307693,0.7661943319838057,0.7647058823529411
baseline,Boruta,50,AdaBoost_TUNED,1,0.41536110022181316,0.8169014084507042,0.7631578947368421,0.6923076923076923,0.7277327935222673,0.7450980392156863
baseline,Boruta,50,SVM_RBF,1,0.504394630150693,0.8860759493670887,0.9210526315789473,0.5384615384615384,0.7297570850202428,0.8235294117647058
baseline,Boruta,50,SVM_RBF_TUNED,1,0.504394630150693,0.8860759493670887,0.9210526315789473,0.5384615384615384,0.7297570850202428,0.8235294117647058
baseline,Boruta,60,RandomForest,1,0.5729469132063221,0.8571428571428572,0.7894736842105263,0.8461538461538461,0.8178137651821862,0.803921568627451
baseline,Boruta,60,RandomForest_TUNED,1,0.5729469132063221,0.8571428571428572,0.7894736842105263,0.8461538461538461,0.8178137651821862,0.803921568627451
baseline,Boruta,60,NeuralNetwork,1,0.4180321236831189,0.8571428571428572,0.868421052631579,0.5384615384615384,0.7034412955465588,0.7843137254901961
baseline,Boruta,60,NeuralNetwork_TUNED,1,0.6902834008097166,0.9210526315789473,0.9210526315789473,0.7692307692307693,0.8451417004048583,0.8823529411764706
baseline,Boruta,60,NaiveBayes,1,0.5064793509296248,0.78125,0.6578947368421053,0.9230769230769231,0.7904858299595142,0.7254901960784313
baseline,Boruta,60,LogisticRegression,1,0.3334104402817007,0.7647058823529413,0.6842105263157895,0.6923076923076923,0.688259109311741,0.6862745098039216
baseline,Boruta,60,AdaBoost,1,0.6036581323223685,0.8732394366197183,0.8157894736842105,0.8461538461538461,0.8309716599190283,0.8235294117647058
baseline,Boruta,60,AdaBoost_TUNED,1,0.6036581323223685,0.8732394366197183,0.8157894736842105,0.8461538461538461,0.8309716599190283,0.8235294117647058
baseline,Boruta,60,SVM_RBF,1,0.490014209225043,0.8888888888888888,0.9473684210526315,0.46153846153846156,0.7044534412955465,0.8235294117647058
baseline,Boruta,60,SVM_RBF_TUNED,1,0.5553948742635308,0.9,0.9473684210526315,0.5384615384615384,0.742914979757085,0.8431372549019608
baseline,Boruta,70,RandomForest,1,0.6036581323223685,0.8732394366197183,0.8157894736842105,0.8461538461538461,0.8309716599190283,0.8235294117647058
baseline,Boruta,70,RandomForest_TUNED,1,0.5438851189301883,0.8405797101449276,0.7631578947368421,0.8461538461538461,0.8046558704453441,0.7843137254901961
baseline,Boruta,70,NeuralNetwork,1,0.6137306679897816,0.9135802469135803,0.9736842105263158,0.5384615384615384,0.7560728744939271,0.8627450980392157
baseline,Boruta,70,NeuralNetwork_TUNED,1,0.504394630150693,0.8860759493670887,0.9210526315789473,0.5384615384615384,0.7297570850202428,0.8235294117647058
baseline,Boruta,70,NaiveBayes,1,0.48353777754256866,0.7619047619047619,0.631578947368421,0.9230769230769231,0.7773279352226721,0.7058823529411765
baseline,Boruta,70,LogisticRegression,1,0.44539933408304444,0.8333333333333333,0.7894736842105263,0.6923076923076923,0.7408906882591093,0.7647058823529411
baseline,Boruta,70,AdaBoost,1,0.6036581323223685,0.8732394366197183,0.8157894736842105,0.8461538461538461,0.8309716599190283,0.8235294117647058
baseline,Boruta,70,AdaBoost_TUNED,1,0.5408420485294111,0.861111111111111,0.8157894736842105,0.7692307692307693,0.7925101214574899,0.803921568627451
baseline,Boruta,70,SVM_RBF,1,0.34500484066310094,0.8674698795180723,0.9473684210526315,0.3076923076923077,0.6275303643724697,0.7843137254901961
baseline,Boruta,70,SVM_RBF_TUNED,1,0.34500484066310094,0.8674698795180723,0.9473684210526315,0.3076923076923077,0.6275303643724697,0.7843137254901961
baseline,Boruta,80,RandomForest,1,0.5408420485294111,0.861111111111111,0.8157894736842105,0.7692307692307693,0.7925101214574899,0.803921568627451
baseline,Boruta,80,RandomForest_TUNED,1,0.5095096162720908,0.8450704225352113,0.7894736842105263,0.7692307692307693,0.7793522267206479,0.7843137254901961
baseline,Boruta,80,NeuralNetwork,1,0.6777932975034471,0.9230769230769231,0.9473684210526315,0.6923076923076923,0.819838056680162,0.8823529411764706
baseline,Boruta,80,NeuralNetwork_TUNED,1,0.5870445344129555,0.8947368421052632,0.8947368421052632,0.6923076923076923,0.7935222672064777,0.8431372549019608
baseline,Boruta,80,NaiveBayes,1,0.5064793509296248,0.78125,0.6578947368421053,0.9230769230769231,0.7904858299595142,0.7254901960784313
baseline,Boruta,80,LogisticRegression,1,0.2832883927660957,0.7945205479452055,0.7631578947368421,0.5384615384615384,0.6508097165991903,0.7058823529411765
baseline,Boruta,80,AdaBoost,1,0.5729469132063221,0.8571428571428572,0.7894736842105263,0.8461538461538461,0.8178137651821862,0.803921568627451
baseline,Boruta,80,AdaBoost_TUNED,1,0.6484037074198364,0.9066666666666667,0.8947368421052632,0.7692307692307693,0.8319838056680162,0.8627450980392157
baseline,Boruta,80,SVM_RBF,1,0.412370327615048,0.8809523809523809,0.9736842105263158,0.3076923076923077,0.6406882591093117,0.803921568627451
baseline,Boruta,80,SVM_RBF_TUNED,1,0.33142019971799863,0.8705882352941177,0.9736842105263158,0.23076923076923078,0.6022267206477733,0.7843137254901961
baseline,Boruta,90,RandomForest,1,0.5741818430561134,0.8767123287671234,0.8421052631578947,0.7692307692307693,0.8056680161943319,0.8235294117647058
baseline,Boruta,90,RandomForest_TUNED,1,0.6362847629757777,0.8888888888888888,0.8421052631578947,0.8461538461538461,0.8441295546558705,0.8431372549019608
baseline,Boruta,90,NeuralNetwork,1,0.5684026070835869,0.8974358974358975,0.9210526315789473,0.6153846153846154,0.7682186234817814,0.8431372549019608
baseline,Boruta,90,NeuralNetwork_TUNED,1,0.504394630150693,0.8860759493670887,0.9210526315789473,0.5384615384615384,0.7297570850202428,0.8235294117647058
baseline,Boruta,90,NaiveBayes,1,0.5302373024798148,0.7999999999999999,0.6842105263157895,0.9230769230769231,0.8036437246963564,0.7450980392156863
baseline,Boruta,90,LogisticRegression,1,0.41240056258641605,0.8378378378378377,0.8157894736842105,0.6153846153846154,0.715587044534413,0.7647058823529411
baseline,Boruta,90,AdaBoost,1,0.5741818430561134,0.8767123287671234,0.8421052631578947,0.7692307692307693,0.8056680161943319,0.8235294117647058
baseline,Boruta,90,AdaBoost_TUNED,1,0.5408420485294111,0.861111111111111,0.8157894736842105,0.7692307692307693,0.7925101214574899,0.803921568627451
baseline,Boruta,90,SVM_RBF,1,0.48464965712197516,0.891566265060241,0.9736842105263158,0.38461538461538464,0.6791497975708503,0.8235294117647058
baseline,Boruta,90,SVM_RBF_TUNED,1,0.34500484066310094,0.8674698795180723,0.9473684210526315,0.3076923076923077,0.6275303643724697,0.7843137254901961
baseline,Boruta,100,RandomForest,1,0.6711463264861193,0.904109589041096,0.868421052631579,0.8461538461538461,0.8572874493927125,0.8627450980392157
baseline,Boruta,100,RandomForest_TUNED,1,0.5729469132063221,0.8571428571428572,0.7894736842105263,0.8461538461538461,0.8178137651821862,0.803921568627451
baseline,Boruta,100,NeuralNetwork,1,0.490014209225043,0.8888888888888888,0.9473684210526315,0.46153846153846156,0.7044534412955465,0.8235294117647058
baseline,Boruta,100,NeuralNetwork_TUNED,1,0.6301678282387314,0.9090909090909091,0.9210526315789473,0.6923076923076923,0.8066801619433198,0.8627450980392157
baseline,Boruta,100,NaiveBayes,1,0.4898452262350058,0.8059701492537312,0.7105263157894737,0.8461538461538461,0.7783400809716599,0.7450980392156863
baseline,Boruta,100,LogisticRegression,1,0.47721735962610745,0.8493150684931505,0.8157894736842105,0.6923076923076923,0.7540485829959513,0.7843137254901961
baseline,Boruta,100,AdaBoost,1,0.6036581323223685,0.8732394366197183,0.8157894736842105,0.8461538461538461,0.8309716599190283,0.8235294117647058
baseline,Boruta,100,AdaBoost_TUNED,1,0.6036581323223685,0.8732394366197183,0.8157894736842105,0.8461538461538461,0.8309716599190283,0.8235294117647058
baseline,Boruta,100,SVM_RBF,1,0.412370327615048,0.8809523809523809,0.9736842105263158,0.3076923076923077,0.6406882591093117,0.803921568627451
baseline,Boruta,100,SVM_RBF_TUNED,1,0.412370327615048,0.8809523809523809,0.9736842105263158,0.3076923076923077,0.6406882591093117,0.803921568627451
baseline,mRMR,10,RandomForest,2,0.2773279352226721,0.8157894736842104,0.8157894736842105,0.46153846153846156,0.638663967611336,0.7254901960784313
baseline,mRMR,10,RandomForest_TUNED,2,0.34594709999533957,0.8266666666666665,0.8157894736842105,0.5384615384615384,0.6771255060728745,0.7450980392156863
baseline,mRMR,10,NeuralNetwork,2,0.22706406812125787,0.7605633802816901,0.7105263157894737,0.5384615384615384,0.6244939271255061,0.6666666666666666
baseline,mRMR,10,NeuralNetwork_TUNED,2,0.3499566196366778,0.7384615384615385,0.631578947368421,0.7692307692307693,0.7004048582995952,0.6666666666666666
baseline,mRMR,10,NaiveBayes,2,0.24512823085384058,0.8,0.7894736842105263,0.46153846153846156,0.6255060728744939,0.7058823529411765
baseline,mRMR,10,LogisticRegression,2,0.22706406812125787,0.7605633802816901,0.7105263157894737,0.5384615384615384,0.6244939271255061,0.6666666666666666
baseline,mRMR,10,AdaBoost,2,0.2836701083200588,0.7272727272727273,0.631578947368421,0.6923076923076923,0.6619433198380567,0.6470588235294118
baseline,mRMR,10,AdaBoost_TUNED,2,0.24199144859155694,0.7352941176470588,0.6578947368421053,0.6153846153846154,0.6366396761133604,0.6470588235294118
baseline,mRMR,10,SVM_RBF,2,0.29377214339559826,0.7714285714285714,0.7105263157894737,0.6153846153846154,0.6629554655870445,0.6862745098039216
baseline,mRMR,10,SVM_RBF_TUNED,2,-0.04153370206194728,0.8095238095238095,0.8947368421052632,0.07692307692307693,0.4858299595141701,0.6862745098039216
baseline,mRMR,20,RandomForest,2,0.3193520527015302,0.8500000000000001,0.8947368421052632,0.38461538461538464,0.6396761133603239,0.7647058823529411
baseline,mRMR,20,RandomForest_TUNED,2,0.2777503469992803,0.8354430379746836,0.868421052631579,0.38461538461538464,0.6265182186234818,0.7450980392156863
baseline,mRMR,20,NeuralNetwork,2,0.3119642714053126,0.8311688311688312,0.8421052631578947,0.46153846153846156,0.6518218623481782,0.7450980392156863
baseline,mRMR,20,NeuralNetwork_TUNED,2,0.3119642714053126,0.8311688311688312,0.8421052631578947,0.46153846153846156,0.6518218623481782,0.7450980392156863
