Dataset,Method,N_Features,Classifier,Fold,MCC,F1,Sensitivity,Specificity,Balanced_Accuracy,Accuracy
female,mRMR,80,NaiveBayes,1,0.4615633996151572,0.7741935483870968,0.7058823529411765,0.7777777777777778,0.7418300653594772,0.7307692307692307
female,mRMR,80,LogisticRegression,1,0.6601307189542484,0.8823529411764706,0.8823529411764706,0.7777777777777778,0.8300653594771241,0.8461538461538461
female,mRMR,80,AdaBoost,1,0.49019607843137253,0.8235294117647058,0.8235294117647058,0.6666666666666666,0.7450980392156863,0.7692307692307693
female,mRMR,80,AdaBoost_TUNED,1,0.49019607843137253,0.8235294117647058,0.8235294117647058,0.6666666666666666,0.7450980392156863,0.7692307692307693
female,mRMR,80,SVM_RBF,1,0.36900620230837305,0.8108108108108107,0.8823529411764706,0.4444444444444444,0.6633986928104575,0.7307692307692307
female,mRMR,80,SVM_RBF_TUNED,1,0.36900620230837305,0.8108108108108107,0.8823529411764706,0.4444444444444444,0.6633986928104575,0.7307692307692307
female,mRMR,90,RandomForest,1,0.522384647500808,0.8125,0.7647058823529411,0.7777777777777778,0.7712418300653594,0.7692307692307693
female,mRMR,90,RandomForest_TUNED,1,0.522384647500808,0.8125,0.7647058823529411,0.7777777777777778,0.7712418300653594,0.7692307692307693
female,mRMR,90,NeuralNetwork,1,0.6601307189542484,0.8823529411764706,0.8823529411764706,0.7777777777777778,0.8300653594771241,0.8461538461538461
female,mRMR,90,NeuralNetwork_TUNED,1,0.6601307189542484,0.8823529411764706,0.8823529411764706,0.7777777777777778,0.8300653594771241,0.8461538461538461
female,mRMR,90,NaiveBayes,1,0.4615633996151572,0.7741935483870968,0.7058823529411765,0.7777777777777778,0.7418300653594772,0.7307692307692307
female,mRMR,90,LogisticRegression,1,0.5880064914496507,0.8484848484848485,0.8235294117647058,0.7777777777777778,0.8006535947712419,0.8076923076923077
female,mRMR,90,AdaBoost,1,0.5880064914496507,0.8484848484848485,0.8235294117647058,0.7777777777777778,0.8006535947712419,0.8076923076923077
female,mRMR,90,AdaBoost_TUNED,1,0.49019607843137253,0.8235294117647058,0.8235294117647058,0.6666666666666666,0.7450980392156863,0.7692307692307693
female,mRMR,90,SVM_RBF,1,0.5608894275087271,0.8648648648648648,0.9411764705882353,0.5555555555555556,0.7483660130718954,0.8076923076923077
female,mRMR,90,SVM_RBF_TUNED,1,0.5608894275087271,0.8648648648648648,0.9411764705882353,0.5555555555555556,0.7483660130718954,0.8076923076923077
female,mRMR,100,RandomForest,1,0.522384647500808,0.8125,0.7647058823529411,0.7777777777777778,0.7712418300653594,0.7692307692307693
female,mRMR,100,RandomForest_TUNED,1,0.522384647500808,0.8125,0.7647058823529411,0.7777777777777778,0.7712418300653594,0.7692307692307693
female,mRMR,100,NeuralNetwork,1,0.4218307438660538,0.787878787878788,0.7647058823529411,0.6666666666666666,0.7156862745098038,0.7307692307692307
female,mRMR,100,NeuralNetwork_TUNED,1,0.6601307189542484,0.8823529411764706,0.8823529411764706,0.7777777777777778,0.8300653594771241,0.8461538461538461
female,mRMR,100,NaiveBayes,1,0.4615633996151572,0.7741935483870968,0.7058823529411765,0.7777777777777778,0.7418300653594772,0.7307692307692307
female,mRMR,100,LogisticRegression,1,0.4218307438660538,0.787878787878788,0.7647058823529411,0.6666666666666666,0.7156862745098038,0.7307692307692307
female,mRMR,100,AdaBoost,1,0.4218307438660538,0.787878787878788,0.7647058823529411,0.6666666666666666,0.7156862745098038,0.7307692307692307
female,mRMR,100,AdaBoost_TUNED,1,0.49019607843137253,0.8235294117647058,0.8235294117647058,0.6666666666666666,0.7450980392156863,0.7692307692307693
female,mRMR,100,SVM_RBF,1,0.46968129716874873,0.8333333333333333,0.8823529411764706,0.5555555555555556,0.7189542483660131,0.7692307692307693
female,mRMR,100,SVM_RBF_TUNED,1,0.46968129716874873,0.8333333333333333,0.8823529411764706,0.5555555555555556,0.7189542483660131,0.7692307692307693
female,Boruta,10,RandomForest,1,0.3587460832234465,0.7500000000000001,0.7058823529411765,0.6666666666666666,0.6862745098039216,0.6923076923076923
female,Boruta,10,RandomForest_TUNED,1,0.3587460832234465,0.7500000000000001,0.7058823529411765,0.6666666666666666,0.6862745098039216,0.6923076923076923
female,Boruta,10,NeuralNetwork,1,0.40422604172722165,0.7333333333333334,0.6470588235294118,0.7777777777777778,0.7124183006535948,0.6923076923076923
female,Boruta,10,NeuralNetwork_TUNED,1,0.40422604172722165,0.7333333333333334,0.6470588235294118,0.7777777777777778,0.7124183006535948,0.6923076923076923
female,Boruta,10,NaiveBayes,1,0.2556549962824568,0.7272727272727272,0.7058823529411765,0.5555555555555556,0.630718954248366,0.6538461538461539
female,Boruta,10,LogisticRegression,1,0.4218307438660538,0.787878787878788,0.7647058823529411,0.6666666666666666,0.7156862745098038,0.7307692307692307
female,Boruta,10,AdaBoost,1,0.522384647500808,0.8125,0.7647058823529411,0.7777777777777778,0.7712418300653594,0.7692307692307693
