Dataset,Method,N_Features,Feature,MeanAbsSHAP,StdAbsSHAP
baseline_male,Boruta,60,tqwt_entropy_log_dec_28 (TQWT),0.0030856481481481477,0.0044804238837820734
baseline_male,Boruta,60,tqwt_minValue_dec_12 (TQWT),0.003082010582010582,0.0038725576756267156
baseline_male,Boruta,60,tqwt_entropy_shannon_dec_16 (TQWT),0.003042857142857142,0.002486075384631532
baseline_male,Boruta,60,std_10th_delta_delta (MFCC),0.003015384615384616,0.00291795695444512
baseline_male,Boruta,60,tqwt_stdValue_dec_7 (TQWT),0.0029814814814814817,0.002830025071577198
baseline_male,Boruta,60,tqwt_entropy_log_dec_16 (TQWT),0.002768253968253969,0.002001000716267704
baseline_male,Boruta,60,maxIntensity (Intensity),0.0027632850241545897,0.0023430131494609524
baseline_male,Boruta,60,tqwt_energy_dec_28 (TQWT),0.002739583333333334,0.0025493359397083656
baseline_male,Boruta,60,tqwt_maxValue_dec_13 (TQWT),0.002625514403292181,0.0029844097736580573
baseline_male,Boruta,60,std_10th_delta (MFCC),0.002592307692307693,0.002518772268612013
baseline_male,Boruta,60,locAbsJitter (Baseline),0.0024160052910052916,0.00374734664919377
baseline_male,Boruta,60,tqwt_kurtosisValue_dec_28 (TQWT),0.0023733333333333345,0.0027122843668182157
baseline_male,Boruta,60,std_12th_delta_delta (MFCC),0.0023000000000000004,0.0029493657852276284
baseline_male,Boruta,60,tqwt_entropy_log_dec_6 (TQWT),0.0022268518518518514,0.0015439075974451285
baseline_male,Boruta,60,tqwt_minValue_dec_11 (TQWT),0.0022028985507246373,0.0019796492322363447
baseline_male,Boruta,60,tqwt_entropy_log_dec_9 (TQWT),0.002091787439613526,0.0020206321876615175
baseline_male,Boruta,60,f2 (Formant Frequency),0.0020666666666666663,0.001783051739090457
baseline_male,Boruta,60,rapJitter (Baseline),0.001957777777777778,0.0020484179300172163
baseline_male,Boruta,60,tqwt_entropy_log_dec_17 (TQWT),0.0019541062801932373,0.002045815923405618
baseline_male,Boruta,60,std_5th_delta_delta (MFCC),0.0019513888888888894,0.0014062896664549915
baseline_male,Boruta,60,tqwt_stdValue_dec_28 (TQWT),0.0016244444444444449,0.001419007957547661
baseline_male,Boruta,60,tqwt_energy_dec_13 (TQWT),0.0016142857142857142,0.0016855206475981986
baseline_male,Boruta,60,ddpJitter (Baseline),0.0015288888888888889,0.0018511365986081918
baseline_male,Boruta,60,tqwt_TKEO_mean_dec_28 (TQWT),0.0013933333333333334,0.0019880725420447893
baseline_female,Boruta,60,std_delta_delta_log_energy (MFCC),0.025097449908925314,0.017887835195163376
baseline_female,Boruta,60,tqwt_energy_dec_25 (TQWT),0.023192307692307696,0.014936085015379217
baseline_female,Boruta,60,std_6th_delta_delta (MFCC),0.015683970856101997,0.013758108318134314
baseline_female,Boruta,60,tqwt_entropy_log_dec_33 (TQWT),0.015598290598290597,0.010557554698735873
baseline_female,Boruta,60,tqwt_energy_dec_6 (TQWT),0.01559325396825397,0.012831999387994508
baseline_female,Boruta,60,std_delta_log_energy (MFCC),0.015112477231329692,0.012339429286845114
baseline_female,Boruta,60,tqwt_kurtosisValue_dec_26 (TQWT),0.014942307692307692,0.010295084497924725
baseline_female,Boruta,60,tqwt_entropy_log_dec_27 (TQWT),0.014329690346083786,0.009721838403482418
baseline_female,Boruta,60,tqwt_energy_dec_26 (TQWT),0.01359562841530055,0.009701658868166362
baseline_female,Boruta,60,std_7th_delta_delta (MFCC),0.013353369763205827,0.008415588159945617
baseline_female,Boruta,60,mean_MFCC_2nd_coef (MFCC),0.013211293260473586,0.013441863544640217
baseline_female,Boruta,60,tqwt_entropy_log_dec_26 (TQWT),0.011474999999999997,0.009007877899327147
baseline_female,Boruta,60,std_9th_delta_delta (MFCC),0.011330145719489981,0.009602562071388659
baseline_female,Boruta,60,DFA (Baseline),0.010616161616161615,0.007803512056857348
baseline_female,Boruta,60,tqwt_medianValue_dec_36 (TQWT),0.010523504273504273,0.004952131929645114
baseline_female,Boruta,60,tqwt_entropy_log_dec_12 (TQWT),0.010264571948998179,0.007299583515286038
baseline_female,Boruta,60,tqwt_energy_dec_27 (TQWT),0.00986226851851852,0.006559617594738499
baseline_female,Boruta,60,std_6th_delta (MFCC),0.009846083788706737,0.007508158210919991
baseline_female,Boruta,60,tqwt_entropy_log_dec_35 (TQWT),0.009506830601092895,0.008936050433781775
baseline_female,Boruta,60,std_7th_delta (MFCC),0.009238160291438981,0.006046947561386416
baseline_female,Boruta,60,tqwt_TKEO_mean_dec_12 (TQWT),0.008942622950819672,0.006483209920946399
baseline_female,Boruta,60,tqwt_TKEO_mean_dec_13 (TQWT),0.008767676767676768,0.01144442554199757
baseline_female,Boruta,60,tqwt_kurtosisValue_dec_18 (TQWT),0.008662615740740742,0.006463234941567757
baseline_female,Boruta,60,tqwt_TKEO_std_dec_12 (TQWT),0.008544626593806922,0.007673531567975829
baseline_female,Boruta,60,mean_MFCC_5th_coef (MFCC),0.008390151515151515,0.006197958210730124
baseline_female,Boruta,60,tqwt_meanValue_dec_5 (TQWT),0.00832905982905983,0.006089340529159794
baseline_female,Boruta,60,tqwt_TKEO_std_dec_13 (TQWT),0.00831712962962963,0.007117816098915509
baseline_female,Boruta,60,std_8th_delta_delta (MFCC),0.007991803278688524,0.007209894661610136
baseline_female,Boruta,60,tqwt_entropy_log_dec_28 (TQWT),0.007960470085470085,0.005605620329259008
baseline_female,Boruta,60,locAbsJitter (Baseline),0.007838235294117648,0.00905459799619297
baseline_female,Boruta,60,tqwt_meanValue_dec_36 (TQWT),0.007657051282051281,0.005613451598395804
baseline_female,Boruta,60,tqwt_kurtosisValue_dec_23 (TQWT),0.007552083333333333,0.005181704978996942
baseline_female,Boruta,60,tqwt_entropy_shannon_dec_35 (TQWT),0.007412393162393162,0.0073050282332402725
baseline_female,Boruta,60,ppq5Jitter (Baseline),0.0072585470085470075,0.006611604180402048
baseline_female,Boruta,60,tqwt_stdValue_dec_11 (TQWT),0.00725,0.007679280372011656
baseline_female,Boruta,60,ddpJitter (Baseline),0.007217948717948717,0.004949259691627778
baseline_female,Boruta,60,std_9th_delta (MFCC),0.007128870673952642,0.006542939643443877
baseline_female,Boruta,60,tqwt_kurtosisValue_dec_20 (TQWT),0.007101548269581056,0.006505980906107217
baseline_female,Boruta,60,std_11th_delta (MFCC),0.006732905982905983,0.007120248332954148
baseline_female,Boruta,60,std_4th_delta_delta (MFCC),0.006695492662473794,0.0062523566354168334
baseline_female,Boruta,60,tqwt_stdValue_dec_12 (TQWT),0.006598360655737705,0.004368931099138911
baseline_female,Boruta,60,tqwt_entropy_shannon_dec_12 (TQWT),0.006586520947176684,0.004776172516319766
baseline_female,Boruta,60,tqwt_TKEO_std_dec_7 (TQWT),0.006583333333333334,0.004909994371997257
baseline_female,Boruta,60,b1 (Bandwidth),0.0064826388888888885,0.004433543905751221
baseline_female,Boruta,60,tqwt_energy_dec_12 (TQWT),0.006379781420765027,0.006664563445463378
baseline_female,Boruta,60,GQ_std_cycle_open (Vocal Fold),0.006133597883597883,0.0045013094312788505
baseline_female,Boruta,60,std_12th_delta (MFCC),0.006115226337448558,0.004878272695987513
baseline_female,Boruta,60,tqwt_entropy_shannon_dec_13 (TQWT),0.006048611111111113,0.0035943806835155826
baseline_female,Boruta,60,apq11Shimmer (Baseline),0.005860042735042735,0.006542951467416824
baseline_female,Boruta,60,std_4th_delta (MFCC),0.005774109014675052,0.004539780605802597
baseline_female,Boruta,60,std_8th_delta (MFCC),0.005758196721311475,0.0047354729773472016
baseline_female,Boruta,60,std_MFCC_6th_coef (MFCC),0.0057115384615384615,0.0036878249314538677
baseline_female,Boruta,60,tqwt_energy_dec_11 (TQWT),0.005575471698113209,0.00552162362121627
baseline_female,Boruta,60,std_10th_delta_delta (MFCC),0.005525500910746811,0.0056042047142297186
baseline_female,Boruta,60,tqwt_entropy_shannon_dec_34 (TQWT),0.005393162393162392,0.006010030958362204
baseline_female,Boruta,60,std_12th_delta_delta (MFCC),0.005306878306878307,0.004905118084360126
baseline_female,Boruta,60,tqwt_kurtosisValue_dec_17 (TQWT),0.005276620370370371,0.004706120066869922
baseline_female,Boruta,60,tqwt_entropy_log_dec_11 (TQWT),0.00522176684881603,0.0043784879313843615
baseline_female,Boruta,60,tqwt_maxValue_dec_12 (TQWT),0.005144675925925927,0.004346056837853636
baseline_female,Boruta,60,std_11th_delta_delta (MFCC),0.00496129326047359,0.005088645398441891
baseline_female,Boruta,60,tqwt_stdValue_dec_7 (TQWT),0.004938034188034188,0.0028175789365607958
baseline_female,Boruta,60,tqwt_entropy_log_dec_19 (TQWT),0.0048789682539682536,0.0038961889860191033
baseline_female,Boruta,60,tqwt_entropy_log_dec_34 (TQWT),0.004859477124183008,0.00655406737666838
baseline_female,Boruta,60,mean_delta_log_energy (MFCC),0.0048440170940170935,0.002760960022872524
baseline_female,Boruta,60,tqwt_TKEO_mean_dec_6 (TQWT),0.004838624338624339,0.004552847046162386
baseline_female,Boruta,60,tqwt_entropy_shannon_dec_11 (TQWT),0.0047340619307832425,0.004529962426936559
baseline_female,Boruta,60,tqwt_kurtosisValue_dec_36 (TQWT),0.0047104166666666674,0.0045217906020426826
baseline_female,Boruta,60,tqwt_TKEO_std_dec_11 (TQWT),0.004592896174863389,0.004983261900512503
baseline_female,Boruta,60,tqwt_kurtosisValue_dec_34 (TQWT),0.0045769230769230765,0.0056428145896325
baseline_female,Boruta,60,minIntensity (Intensity),0.004454282407407407,0.0036774117958914086
baseline_female,Boruta,60,tqwt_minValue_dec_12 (TQWT),0.004451967592592593,0.0041683397321755165
baseline_female,Boruta,60,tqwt_kurtosisValue_dec_16 (TQWT),0.004420138888888889,0.002019113626930262
baseline_female,Boruta,60,tqwt_kurtosisValue_dec_27 (TQWT),0.004263888888888888,0.004548898151122191
baseline_female,Boruta,60,tqwt_TKEO_std_dec_19 (TQWT),0.004261904761904762,0.0038792246663785063
baseline_female,Boruta,60,tqwt_maxValue_dec_13 (TQWT),0.004257142857142858,0.003958015210681948
baseline_female,Boruta,60,tqwt_minValue_dec_13 (TQWT),0.004244444444444446,0.00357702268143666
baseline_female,Boruta,60,std_MFCC_8th_coef (MFCC),0.004202991452991451,0.0032717964224034213
baseline_female,Boruta,60,tqwt_TKEO_mean_dec_11 (TQWT),0.004148148148148148,0.0034649738513582804
baseline_female,Boruta,60,std_5th_delta (MFCC),0.0041337448559670776,0.0028149041066800645
baseline_female,Boruta,60,std_10th_delta (MFCC),0.00404280510018215,0.003230866378986579
baseline_female,Boruta,60,meanIntensity (Intensity),0.003789682539682539,0.0034054974230518353
baseline_female,Boruta,60,tqwt_TKEO_std_dec_6 (TQWT),0.003681623931623932,0.002715354488487644
baseline_female,Boruta,60,tqwt_energy_dec_1 (TQWT),0.003668803418803419,0.002821466566463899
baseline_female,Boruta,60,std_Log_energy (MFCC),0.0036158280922431864,0.004098436220780849
baseline_female,Boruta,60,tqwt_stdValue_dec_6 (TQWT),0.0035992063492063494,0.003831633163340756
baseline_female,Boruta,60,tqwt_entropy_log_dec_13 (TQWT),0.0034576719576719576,0.0028944342381686428
baseline_female,Boruta,60,tqwt_kurtosisValue_dec_35 (TQWT),0.0034412393162393164,0.0034185245138854364
baseline_female,Boruta,60,tqwt_maxValue_dec_11 (TQWT),0.003438888888888889,0.0030535232665016817
baseline_female,Boruta,60,tqwt_energy_dec_28 (TQWT),0.003384615384615384,0.0035998613764934998
baseline_female,Boruta,60,tqwt_entropy_shannon_dec_6 (TQWT),0.003341880341880342,0.0026179116397352592
baseline_female,Boruta,60,rapJitter (Baseline),0.0033290598290598296,0.002443440191696938
baseline_female,Boruta,60,tqwt_entropy_shannon_dec_16 (TQWT),0.0033125,0.0026067345495505165
baseline_female,Boruta,60,tqwt_stdValue_dec_13 (TQWT),0.0032411616161616163,0.002669076073884864
baseline_female,Boruta,60,tqwt_stdValue_dec_35 (TQWT),0.0032152777777777774,0.00271497866309405
baseline_female,Boruta,60,tqwt_entropy_shannon_dec_18 (TQWT),0.0031965811965811966,0.0028641365545794425
baseline_female,Boruta,60,tqwt_TKEO_mean_dec_7 (TQWT),0.0031773504273504274,0.003461115658905608
baseline_female,Boruta,60,tqwt_entropy_log_dec_16 (TQWT),0.003166666666666667,0.0025732760071518665
baseline_female,Boruta,60,tqwt_TKEO_mean_dec_28 (TQWT),0.0031581196581196578,0.002861761815679405
baseline_female,Boruta,60,tqwt_stdValue_dec_19 (TQWT),0.003015873015873016,0.0028561705491624576
baseline_female,Boruta,60,tqwt_entropy_log_dec_17 (TQWT),0.002712301587301587,0.002339113779492375
baseline_female,Boruta,60,det_LT_TKEO_std_1_coef (Wavelet),0.002681623931623931,0.0025454293555725736
baseline_female,Boruta,60,f2 (Formant Frequency),0.0026736111111111114,0.0026812452413252385
baseline_female,Boruta,60,tqwt_energy_dec_13 (TQWT),0.0026354166666666665,0.0015270052312809338
baseline_female,Boruta,60,tqwt_entropy_log_dec_6 (TQWT),0.002570512820512821,0.0029150452179149164
baseline_female,Boruta,60,tqwt_entropy_shannon_dec_17 (TQWT),0.0025436507936507933,0.0026040745346104423
baseline_female,Boruta,60,tqwt_entropy_log_dec_8 (TQWT),0.0024186507936507944,0.002197950555629646
baseline_female,Boruta,60,maxIntensity (Intensity),0.002378205128205129,0.002660663301533888
baseline_female,Boruta,60,Ed2_1_coef (Wavelet),0.0022841880341880347,0.0022795453102157936
baseline_female,Boruta,60,Ed_1_coef (Wavelet),0.0022788461538461534,0.0021386663399916
baseline_female,Boruta,60,std_MFCC_7th_coef (MFCC),0.0022777777777777783,0.002617742033236535
baseline_female,Boruta,60,tqwt_kurtosisValue_dec_28 (TQWT),0.002066239316239316,0.0023718739955542016
baseline_female,Boruta,60,tqwt_stdValue_dec_28 (TQWT),0.0019978632478632476,0.0018117568566071189
baseline_female,Boruta,60,tqwt_minValue_dec_11 (TQWT),0.0019940476190476192,0.0023022087102381205
baseline_female,Boruta,60,std_5th_delta_delta (MFCC),0.0019273504273504272,0.001497373781701898
baseline_female,Boruta,60,tqwt_entropy_log_dec_9 (TQWT),0.0017559523809523808,0.0014961902598116235
baseline_female,Boruta,60,det_TKEO_mean_1_coef (Wavelet),0.0014059829059829057,0.0012861201942684648
baseline_female,Boruta,60,det_LT_TKEO_mean_1_coef (Wavelet),0.0013846153846153847,0.002253313688198467
baseline,Boruta,70,std_delta_delta_log_energy (MFCC),0.020510582010582017,0.018038070842517552
baseline,Boruta,70,tqwt_kurtosisValue_dec_26 (TQWT),0.01429611111111111,0.012047626428127475
baseline,Boruta,70,std_6th_delta_delta (MFCC),0.013710758377425044,0.010972162062320295
baseline,Boruta,70,tqwt_energy_dec_25 (TQWT),0.011826666666666666,0.011433526232564455
baseline,Boruta,70,std_delta_log_energy (MFCC),0.011600529100529096,0.01066907559784904
baseline,Boruta,70,tqwt_medianValue_dec_36 (TQWT),0.011054466230936819,0.0055069344265457395
baseline,Boruta,70,tqwt_entropy_log_dec_27 (TQWT),0.01050374779541446,0.009902669491149938
baseline,Boruta,70,tqwt_energy_dec_26 (TQWT),0.010075837742504408,0.007862592649231611
baseline,Boruta,70,tqwt_kurtosisValue_dec_18 (TQWT),0.009933443344334433,0.007517293682154749
baseline,Boruta,70,tqwt_energy_dec_6 (TQWT),0.009809130913091307,0.00794200146593196
baseline,Boruta,70,tqwt_kurtosisValue_dec_33 (TQWT),0.00957843137254902,0.0047515794089907585
baseline,Boruta,70,tqwt_meanValue_dec_5 (TQWT),0.009534013605442175,0.008783718220352201
baseline,Boruta,70,std_7th_delta_delta (MFCC),0.009336419753086418,0.005664977480803527
baseline,Boruta,70,tqwt_entropy_log_dec_33 (TQWT),0.00901575456053068,0.008964882709661266
baseline,Boruta,70,tqwt_TKEO_std_dec_7 (TQWT),0.009003333333333334,0.007406299342303156
baseline,Boruta,70,std_6th_delta (MFCC),0.008839506172839502,0.007284724921394675
baseline,Boruta,70,mean_MFCC_2nd_coef (MFCC),0.008814153439153434,0.010317478736570742
baseline,Boruta,70,std_11th_delta (MFCC),0.0084760348583878,0.005665099702745906
baseline,Boruta,70,std_9th_delta_delta (MFCC),0.008216269841269839,0.006919105891109577
baseline,Boruta,70,tqwt_entropy_log_dec_12 (TQWT),0.00817901234567901,0.007852690497185415
baseline,Boruta,70,tqwt_energy_dec_27 (TQWT),0.007879537953795377,0.006947201594697203
baseline,Boruta,70,tqwt_entropy_log_dec_26 (TQWT),0.0078431855500821,0.005923164333985104
baseline,Boruta,70,std_MFCC_6th_coef (MFCC),0.007602222222222223,0.004044024447384868
baseline,Boruta,70,std_7th_delta (MFCC),0.007576278659611992,0.005428089146697725
baseline,Boruta,70,locAbsJitter (Baseline),0.007413211719181868,0.007936848411180291
baseline,Boruta,70,b1 (Bandwidth),0.007343137254901962,0.004550690588220799
baseline,Boruta,70,tqwt_entropy_shannon_dec_12 (TQWT),0.0071563051146384445,0.006387551353218596
baseline,Boruta,70,tqwt_TKEO_mean_dec_12 (TQWT),0.007096119929453262,0.006647413009238947
baseline,Boruta,70,tqwt_kurtosisValue_dec_23 (TQWT),0.007015250544662311,0.004436827515847516
baseline,Boruta,70,std_11th_delta_delta (MFCC),0.0070116843033509665,0.007053102700505839
baseline,Boruta,70,tqwt_meanValue_dec_36 (TQWT),0.006845,0.004913630943097447
baseline,Boruta,70,tqwt_kurtosisValue_dec_36 (TQWT),0.006770833333333331,0.005556991191184408
baseline,Boruta,70,tqwt_TKEO_std_dec_12 (TQWT),0.006764329805996471,0.007643003628523543
baseline,Boruta,70,tqwt_entropy_log_dec_35 (TQWT),0.006649470899470897,0.007052546266706655
baseline,Boruta,70,DFA (Baseline),0.0066129266521423365,0.005368596344893565
baseline,Boruta,70,tqwt_stdValue_dec_19 (TQWT),0.00656644880174292,0.0058936214116649425
baseline,Boruta,70,tqwt_TKEO_std_dec_6 (TQWT),0.006543333333333332,0.0042128947857458235
baseline,Boruta,70,tqwt_stdValue_dec_12 (TQWT),0.006372134038800703,0.006419304456117663
baseline,Boruta,70,tqwt_entropy_log_dec_19 (TQWT),0.006336601307189542,0.005617188227002134
baseline,Boruta,70,tqwt_kurtosisValue_dec_20 (TQWT),0.0063070987654320985,0.006160928266517141
baseline,Boruta,70,tqwt_TKEO_std_dec_19 (TQWT),0.006129629629629629,0.0050826582174002
baseline,Boruta,70,std_4th_delta_delta (MFCC),0.006107794361525706,0.005884508011105308
baseline,Boruta,70,ddpJitter (Baseline),0.005938997821350763,0.0035415635503041835
baseline,Boruta,70,std_8th_delta_delta (MFCC),0.005846119929453265,0.004773707539658502
baseline,Boruta,70,GNE_NSR_SEO (Vocal Fold),0.005806100217864925,0.005020333563841101
baseline,Boruta,70,locPctJitter (Baseline),0.005705555555555556,0.004716856129835522
baseline,Boruta,70,std_9th_delta (MFCC),0.005700176366843033,0.0047955915460381575
baseline,Boruta,70,tqwt_stdValue_dec_35 (TQWT),0.0054520697167755984,0.007532645161535921
baseline,Boruta,70,tqwt_entropy_log_dec_34 (TQWT),0.005314074074074073,0.005525413106454163
baseline,Boruta,70,tqwt_TKEO_mean_dec_26 (TQWT),0.0053061002178649225,0.004083130030578924
baseline,Boruta,70,tqwt_entropy_log_dec_28 (TQWT),0.005257222222222223,0.004903665393063635
baseline,Boruta,70,mean_MFCC_5th_coef (MFCC),0.005255446623093683,0.005660267788649056
baseline,Boruta,70,tqwt_entropy_log_dec_13 (TQWT),0.005216417910447759,0.0037965777746349163
baseline,Boruta,70,std_4th_delta (MFCC),0.00515975677169707,0.004186199859683684
baseline,Boruta,70,std_10th_delta_delta (MFCC),0.005111331569664901,0.005105241450003829
baseline,Boruta,70,apq11Shimmer (Baseline),0.005108888888888889,0.0056936229451922185
baseline,Boruta,70,tqwt_energy_dec_11 (TQWT),0.005015754560530679,0.005501818602403497
baseline,Boruta,70,tqwt_stdValue_dec_11 (TQWT),0.004877645502645502,0.0053074411489727365
baseline,Boruta,70,det_LT_TKEO_std_4_coef (Wavelet),0.0048639455782312924,0.0029746532233436694
baseline,Boruta,70,tqwt_TKEO_std_dec_13 (TQWT),0.004794637921503591,0.004417465795431252
baseline,Boruta,70,tqwt_TKEO_mean_dec_13 (TQWT),0.004733995584988962,0.0049452327045790955
baseline,Boruta,70,std_5th_delta_delta (MFCC),0.004683168316831684,0.00441574535043692
baseline,Boruta,70,tqwt_entropy_shannon_dec_19 (TQWT),0.00466884531590414,0.004058372821600124
baseline,Boruta,70,tqwt_entropy_log_dec_11 (TQWT),0.00466137566137566,0.00435453819288121
baseline,Boruta,70,mean_delta_log_energy (MFCC),0.0046514161220043565,0.0032629834833169456
baseline,Boruta,70,tqwt_kurtosisValue_dec_17 (TQWT),0.004646314631463146,0.004202577828959874
baseline,Boruta,70,tqwt_skewnessValue_dec_23 (TQWT),0.004589324618736384,0.002696382278486569
baseline,Boruta,70,tqwt_TKEO_mean_dec_5 (TQWT),0.0045729847494553385,0.0037830333593767973
baseline,Boruta,70,tqwt_energy_dec_12 (TQWT),0.004535052910052908,0.0053330696662329145
baseline,Boruta,70,det_LT_TKEO_mean_1_coef (Wavelet),0.004454444444444445,0.006270437031162168
baseline,Boruta,70,std_8th_delta (MFCC),0.00442879188712522,0.004856328031836947
baseline,Boruta,70,det_TKEO_mean_1_coef (Wavelet),0.004374444444444445,0.006080124239118153
baseline,Boruta,70,minIntensity (Intensity),0.004358910891089107,0.003527907417923347
baseline,Boruta,70,GQ_std_cycle_open (Vocal Fold),0.004240924092409242,0.0035577705104304536
baseline,Boruta,70,ppq5Jitter (Baseline),0.004176470588235295,0.003549732059637521
baseline,Boruta,70,tqwt_kurtosisValue_dec_16 (TQWT),0.004169977924944813,0.0037521611372783
baseline,Boruta,70,tqwt_maxValue_dec_11 (TQWT),0.004103703703703705,0.005703870283843095
baseline,Boruta,70,tqwt_entropy_shannon_dec_34 (TQWT),0.00404,0.0053220546289499135
baseline,Boruta,70,tqwt_kurtosisValue_dec_27 (TQWT),0.004012061403508772,0.004554396578635716
baseline,Boruta,70,tqwt_maxValue_dec_13 (TQWT),0.004006080707573244,0.0033224434334570107
baseline,Boruta,70,tqwt_TKEO_std_dec_11 (TQWT),0.003975749559082893,0.004484483898044978
baseline,Boruta,70,std_Log_energy (MFCC),0.0039693562610229275,0.00452111163830074
baseline,Boruta,70,std_MFCC_4th_coef (MFCC),0.003906666666666667,0.0026315132610821683
baseline,Boruta,70,tqwt_energy_dec_1 (TQWT),0.0038823529411764705,0.0031698323484536306
baseline,Boruta,70,tqwt_TKEO_mean_dec_6 (TQWT),0.0038679867986798687,0.0036708021655295583
baseline,Boruta,70,det_TKEO_std_1_coef (Wavelet),0.0038211111111111124,0.004945191650216413
baseline,Boruta,70,tqwt_kurtosisValue_dec_35 (TQWT),0.0037511111111111117,0.004429712298411588
baseline,Boruta,70,tqwt_entropy_shannon_dec_11 (TQWT),0.0037281746031746035,0.004095260257323442
baseline,Boruta,70,tqwt_stdValue_dec_27 (TQWT),0.003726757369614512,0.0028889218927695714
baseline,Boruta,70,tqwt_maxValue_dec_12 (TQWT),0.0036104497354497345,0.0034757807477313854
baseline,Boruta,70,tqwt_minValue_dec_12 (TQWT),0.003553344389165285,0.004901235837541819
baseline,Boruta,70,meanIntensity (Intensity),0.0035494444444444436,0.0031482418377793125
baseline,Boruta,70,tqwt_meanValue_dec_11 (TQWT),0.0035403050108932473,0.0037835258734428227
baseline,Boruta,70,tqwt_entropy_log_dec_16 (TQWT),0.003459694989106753,0.002979531028964957
baseline,Boruta,70,tqwt_kurtosisValue_dec_34 (TQWT),0.003354999999999999,0.004391280611692677
baseline,Boruta,70,std_12th_delta_delta (MFCC),0.003298111837327523,0.0032619029696019904
baseline,Boruta,70,std_12th_delta (MFCC),0.0032913943355119837,0.003438446828476376
baseline,Boruta,70,tqwt_entropy_log_dec_17 (TQWT),0.0032042483660130725,0.0027541232737414885
baseline,Boruta,70,maxIntensity (Intensity),0.003174603174603174,0.0026889291416789065
baseline,Boruta,70,tqwt_entropy_shannon_dec_35 (TQWT),0.003170594837261504,0.003290873079967798
baseline,Boruta,70,tqwt_entropy_shannon_dec_13 (TQWT),0.003162222222222222,0.0030715756518457705
baseline,Boruta,70,tqwt_energy_dec_7 (TQWT),0.0031477777777777767,0.0031848083108927438
baseline,Boruta,70,tqwt_stdValue_dec_13 (TQWT),0.0031320824135393677,0.0027595424686459942
baseline,Boruta,70,std_MFCC_7th_coef (MFCC),0.0030788888888888897,0.002534820641546918
baseline,Boruta,70,tqwt_minValue_dec_13 (TQWT),0.003065857247976454,0.002362521158927704
baseline,Boruta,70,tqwt_TKEO_mean_dec_36 (TQWT),0.0030633333333333337,0.0030133106401711274
baseline,Boruta,70,rapJitter (Baseline),0.0030359477124183003,0.002325719185164489
baseline,Boruta,70,tqwt_stdValue_dec_28 (TQWT),0.0029607843137254906,0.0028913541153879853
baseline,Boruta,70,tqwt_entropy_log_dec_18 (TQWT),0.002869281045751634,0.002964577742315164
baseline,Boruta,70,tqwt_minValue_dec_11 (TQWT),0.002824618736383442,0.0025570101190940885
baseline,Boruta,70,tqwt_entropy_log_dec_8 (TQWT),0.0027701525054466226,0.003600936288654888
baseline,Boruta,70,tqwt_energy_dec_28 (TQWT),0.0027488888888888893,0.0030051823606374105
baseline,Boruta,70,tqwt_entropy_log_dec_6 (TQWT),0.00273982398239824,0.00227449912133366
baseline,Boruta,70,tqwt_TKEO_mean_dec_11 (TQWT),0.002699281370923162,0.0026271022342842054
baseline,Boruta,70,std_10th_delta (MFCC),0.0026148589065255736,0.0026145145257259186
baseline,Boruta,70,tqwt_entropy_log_dec_9 (TQWT),0.0026023965141612204,0.004352316894205902
baseline,Boruta,70,tqwt_TKEO_mean_dec_16 (TQWT),0.0024477124183006527,0.0021213608836367303
baseline,Boruta,70,locDbShimmer (Baseline),0.002405228758169934,0.002050510268996742
baseline,Boruta,70,tqwt_stdValue_dec_6 (TQWT),0.002350385038503851,0.0021759824433372917
baseline,Boruta,70,tqwt_entropy_shannon_dec_16 (TQWT),0.002337690631808279,0.0020850823984533613
baseline,Boruta,70,tqwt_kurtosisValue_dec_28 (TQWT),0.0022026143790849673,0.002344112100798012
baseline,Boruta,70,tqwt_TKEO_mean_dec_28 (TQWT),0.0021721132897603488,0.0018796402912546575
baseline,Boruta,70,tqwt_energy_dec_13 (TQWT),0.002142701525054466,0.0019663115108856043
baseline,Boruta,70,tqwt_stdValue_dec_17 (TQWT),0.002135076252723312,0.002574599812341458
baseline,Boruta,70,Ed_1_coef (Wavelet),0.0021346801346801354,0.004015314861284659
baseline,Boruta,70,tqwt_entropy_shannon_dec_18 (TQWT),0.0021198257080610027,0.0013856851594916256
baseline,Boruta,70,std_MFCC_8th_coef (MFCC),0.002060090702947846,0.0022291606881865204
baseline,Boruta,70,tqwt_stdValue_dec_16 (TQWT),0.0019869281045751634,0.001636406146835003
baseline,Boruta,70,Ed2_1_coef (Wavelet),0.0019852607709750568,0.002851201058711019
baseline,Boruta,70,tqwt_stdValue_dec_7 (TQWT),0.0019400000000000003,0.001673618610761677
baseline,Boruta,70,f2 (Formant Frequency),0.0019204793028322438,0.002610152591781395
baseline,Boruta,70,tqwt_energy_dec_17 (TQWT),0.0019161220043572985,0.0021036834327001317
baseline,Boruta,70,tqwt_entropy_shannon_dec_6 (TQWT),0.0018074807480748078,0.0017952524457320808
baseline,Boruta,70,std_5th_delta (MFCC),0.0018047304730473039,0.001608278456657696
baseline,Boruta,70,det_LT_TKEO_std_1_coef (Wavelet),0.0016417233560090704,0.002028465028901567
baseline,Boruta,70,tqwt_TKEO_mean_dec_7 (TQWT),0.001637777777777778,0.0015212571171584028
baseline,Boruta,70,tqwt_energy_dec_15 (TQWT),0.0013594771241830065,0.0014981857506716754
